Time (s),CH1_Voltage (V),CH2_Voltage (V),CH3_Voltage (V),CH4_Voltage (V)
0.0,0.0,34.0,34.0,2.0
0.001,0.0,32.0,34.0,2.0
0.002,0.0,34.0,34.0,2.0
0.003,0.0,34.0,34.0,2.0
0.004,0.0,32.0,34.0,2.0
0.005,0.0,34.0,34.0,2.0
0.006,0.0,32.0,34.0,2.0
0.007,0.0,32.0,34.0,2.0
0.008,0.0,34.0,34.0,2.0
0.009000000000000001,0.0,32.0,34.0,2.0
0.01,0.0,0.0,34.0,2.0
0.011,0.0,0.0,34.0,2.0
0.012,0.0,2.0,34.0,2.0
0.013000000000000001,0.0,0.0,34.0,2.0
0.014,0.0,0.0,34.0,2.0
0.015,0.0,2.0,34.0,2.0
0.016,0.0,0.0,34.0,2.0
0.017,0.0,0.0,34.0,2.0
0.018000000000000002,0.0,0.0,34.0,2.0
0.019,50.0,0.0,34.0,2.0
0.02,50.0,2.0,34.0,0.0
0.021,50.0,2.0,34.0,2.0
0.022,50.0,0.0,34.0,2.0
0.023,50.0,0.0,34.0,2.0
0.024,50.0,0.0,32.0,2.0
0.025,50.0,0.0,34.0,2.0
0.026000000000000002,50.0,0.0,34.0,2.0
0.027,48.0,0.0,34.0,2.0
0.028,50.0,0.0,34.0,2.0
0.029,50.0,0.0,34.0,2.0
0.03,50.0,0.0,34.0,2.0
0.031,50.0,0.0,34.0,2.0
0.032,50.0,0.0,0.0,2.0
0.033,50.0,0.0,0.0,2.0
0.034,50.0,0.0,0.0,2.0
0.035,50.0,0.0,0.0,2.0
0.036000000000000004,50.0,0.0,0.0,2.0
0.037,50.0,0.0,0.0,2.0
0.038,50.0,0.0,0.0,2.0
0.039,48.0,0.0,0.0,2.0
0.04,50.0,0.0,0.0,2.0
0.041,50.0,0.0,0.0,2.0
0.042,50.0,0.0,0.0,2.0
0.043000000000000003,50.0,0.0,0.0,2.0
0.044,50.0,0.0,0.0,2.0
0.045,50.0,0.0,0.0,2.0
0.046,50.0,0.0,0.0,2.0
0.047,50.0,0.0,0.0,2.0
0.048,50.0,0.0,0.0,2.0
0.049,50.0,0.0,0.0,2.0
0.05,50.0,0.0,0.0,2.0
0.051000000000000004,50.0,0.0,0.0,2.0
0.052000000000000005,50.0,2.0,0.0,2.0
0.053,50.0,0.0,0.0,2.0
0.054,50.0,0.0,0.0,2.0
0.055,50.0,0.0,0.0,2.0
0.056,50.0,0.0,0.0,2.0
0.057,50.0,0.0,0.0,2.0
0.058,50.0,0.0,0.0,2.0
0.059000000000000004,50.0,0.0,0.0,2.0
0.06,50.0,0.0,0.0,2.0
0.061,48.0,0.0,0.0,2.0
0.062,50.0,0.0,0.0,2.0
0.063,48.0,0.0,0.0,2.0
0.064,50.0,2.0,0.0,2.0
0.065,50.0,0.0,0.0,2.0
0.066,50.0,0.0,2.0,2.0
0.067,50.0,0.0,0.0,2.0
0.068,50.0,0.0,0.0,2.0
0.069,50.0,0.0,0.0,2.0
0.07,50.0,0.0,2.0,2.0
0.07100000000000001,50.0,0.0,0.0,2.0
0.07200000000000001,50.0,0.0,0.0,2.0
0.073,50.0,0.0,0.0,2.0
0.074,50.0,0.0,0.0,0.0
0.075,50.0,0.0,0.0,2.0
0.076,50.0,0.0,0.0,2.0
0.077,50.0,0.0,0.0,2.0
0.078,50.0,2.0,0.0,2.0
0.079,50.0,0.0,0.0,2.0
0.08,50.0,0.0,0.0,2.0
0.081,50.0,0.0,0.0,2.0
0.082,50.0,0.0,0.0,2.0
0.083,50.0,0.0,0.0,2.0
0.084,50.0,2.0,0.0,2.0
0.085,50.0,0.0,0.0,2.0
0.08600000000000001,50.0,0.0,0.0,2.0
0.08700000000000001,50.0,0.0,0.0,2.0
0.088,50.0,0.0,0.0,2.0
0.089,50.0,0.0,0.0,2.0
0.09,50.0,0.0,0.0,2.0
0.091,50.0,0.0,2.0,2.0
0.092,50.0,0.0,0.0,2.0
0.093,50.0,0.0,0.0,2.0
0.094,50.0,0.0,0.0,2.0
0.095,48.0,0.0,0.0,2.0
0.096,50.0,0.0,0.0,2.0
0.097,50.0,2.0,2.0,2.0
0.098,50.0,0.0,0.0,2.0
0.099,50.0,0.0,0.0,2.0
