Time (s),Voltage (V)
-5.100000000000001e-08,-0.16
-5.0800000000000005e-08,-0.16
-5.06e-08,-0.16
-5.04e-08,-0.16
-5.0200000000000006e-08,-0.16
-5.0000000000000004e-08,-0.12
-4.980000000000001e-08,-0.12
-4.960000000000001e-08,-0.12
-4.9400000000000006e-08,-0.12
-4.9200000000000004e-08,-0.12
-4.9e-08,-0.12
-4.88e-08,-0.16
-4.8600000000000005e-08,-0.16
-4.84e-08,-0.16
-4.820000000000001e-08,-0.16
-4.8000000000000006e-08,-0.16
-4.7800000000000005e-08,-0.16
-4.76e-08,-0.2
-4.74e-08,-0.2
-4.7200000000000006e-08,-0.16
-4.7000000000000004e-08,-0.16
-4.680000000000001e-08,-0.16
-4.660000000000001e-08,-0.16
-4.6400000000000005e-08,-0.16
-4.6200000000000003e-08,-0.16
-4.6e-08,-0.12
-4.5800000000000006e-08,-0.16
-4.5600000000000005e-08,-0.16
-4.54e-08,-0.16
-4.520000000000001e-08,-0.16
-4.5000000000000006e-08,-0.16
-4.4800000000000004e-08,-0.16
-4.46e-08,-0.16
-4.440000000000001e-08,-0.16
-4.4200000000000005e-08,-0.16
-4.4000000000000004e-08,-0.12
-4.38e-08,-0.12
-4.3600000000000007e-08,-0.12
-4.3400000000000005e-08,-0.12
-4.32e-08,-0.12
-4.3e-08,-0.12
-4.2800000000000006e-08,-0.16
-4.2600000000000004e-08,-0.16
-4.24e-08,-0.16
-4.220000000000001e-08,-0.16
-4.2000000000000006e-08,-0.16
-4.1800000000000004e-08,-0.2
-4.16e-08,-0.2
-4.140000000000001e-08,-0.2
-4.1200000000000005e-08,-0.2
-4.1e-08,-0.16
-4.08e-08,-0.16
-4.0600000000000006e-08,-0.16
-4.0400000000000004e-08,-0.12
-4.02e-08,-0.12
-4.000000000000001e-08,-0.08
-3.9800000000000006e-08,-0.08
-3.9600000000000004e-08,-0.08
-3.94e-08,-0.08
-3.920000000000001e-08,-0.08
-3.9000000000000005e-08,-0.08
-3.8800000000000003e-08,-0.12
-3.86e-08,-0.12
-3.8400000000000006e-08,-0.12
-3.8200000000000005e-08,-0.12
-3.8e-08,-0.12
-3.78e-08,-0.12
-3.7600000000000006e-08,-0.16
-3.7400000000000004e-08,-0.16
-3.72e-08,-0.12
-3.700000000000001e-08,-0.12
-3.6800000000000005e-08,-0.12
-3.6600000000000003e-08,-0.12
-3.64e-08,-0.12
-3.6200000000000007e-08,-0.12
-3.6000000000000005e-08,-0.08
-3.58e-08,-0.08
-3.56e-08,-0.08
-3.5400000000000006e-08,-0.08
-3.5200000000000004e-08,-0.08
-3.5e-08,-0.08
-3.480000000000001e-08,-0.12
-3.4600000000000005e-08,-0.12
-3.4400000000000004e-08,-0.12
-3.42e-08,-0.12
-3.4000000000000007e-08,-0.12
-3.3800000000000005e-08,-0.12
-3.36e-08,-0.12
-3.34e-08,-0.12
-3.3200000000000006e-08,-0.12
-3.3000000000000004e-08,-0.12
-3.28e-08,-0.12
-3.26e-08,-0.12
-3.2400000000000006e-08,-0.12
-3.2200000000000004e-08,-0.12
-3.2e-08,-0.12
-3.180000000000001e-08,-0.16
-3.1600000000000005e-08,-0.16
-3.14e-08,-0.16
-3.12e-08,-0.16
-3.1000000000000006e-08,-0.16
-3.0800000000000004e-08,-0.16
-3.06e-08,-0.16
-3.04e-08,-0.16
-3.0200000000000006e-08,-0.16
-3.0000000000000004e-08,-0.12
-2.9800000000000002e-08,-0.16
-2.9600000000000007e-08,-0.16
-2.9400000000000005e-08,-0.16
-2.9200000000000003e-08,-0.16
-2.9e-08,-0.16
-2.8800000000000006e-08,-0.16
-2.8600000000000005e-08,-0.16
-2.8400000000000003e-08,-0.16
-2.82e-08,-0.16
-2.8000000000000006e-08,-0.12
-2.7800000000000004e-08,-0.16
-2.7600000000000002e-08,-0.16
-2.74e-08,-0.16
-2.7200000000000005e-08,-0.16
-2.7000000000000004e-08,-0.16
-2.6800000000000002e-08,-0.16
-2.6600000000000007e-08,-0.16
-2.6400000000000005e-08,-0.16
-2.6200000000000003e-08,-0.16
-2.6e-08,-0.12
-2.5800000000000006e-08,-0.16
-2.5600000000000004e-08,-0.16
-2.5400000000000002e-08,-0.16
-2.52e-08,-0.16
-2.5000000000000005e-08,-0.16
-2.4800000000000004e-08,-0.16
-2.4600000000000002e-08,-0.16
-2.4400000000000007e-08,-0.16
-2.4200000000000005e-08,-0.16
-2.4000000000000003e-08,-0.16
-2.38e-08,-0.16
-2.3600000000000006e-08,-0.16
-2.3400000000000004e-08,-0.16
-2.3200000000000003e-08,-0.16
-2.3e-08,-0.16
-2.2800000000000006e-08,-0.16
-2.2600000000000004e-08,-0.16
-2.2400000000000002e-08,-0.16
-2.2200000000000007e-08,-0.16
-2.2000000000000005e-08,-0.12
-2.1800000000000003e-08,-0.16
-2.16e-08,-0.16
-2.1400000000000006e-08,-0.16
-2.1200000000000005e-08,-0.16
-2.1000000000000003e-08,-0.16
-2.08e-08,-0.16
-2.0600000000000006e-08,-0.16
-2.0400000000000004e-08,-0.16
-2.0200000000000002e-08,-0.16
-2e-08,-0.12
-1.9800000000000005e-08,-0.16
-1.9600000000000003e-08,-0.16
-1.9400000000000002e-08,-0.16
-1.9200000000000006e-08,-0.16
-1.9000000000000005e-08,-0.16
-1.8800000000000003e-08,-0.2
-1.86e-08,-0.2
-1.8400000000000006e-08,-0.2
-1.8200000000000004e-08,-0.2
-1.8000000000000002e-08,-0.16
-1.78e-08,-0.16
-1.7600000000000005e-08,-0.16
-1.7400000000000004e-08,-0.12
-1.7200000000000002e-08,-0.12
-1.7000000000000007e-08,-0.08
-1.6800000000000005e-08,-0.08
-1.6600000000000003e-08,-0.12
-1.64e-08,-0.12
-1.62e-08,-0.12
-1.5999999999999998e-08,-0.12
-1.580000000000001e-08,-0.16
-1.5600000000000007e-08,-0.16
-1.5400000000000006e-08,-0.16
-1.5200000000000004e-08,-0.16
-1.5000000000000002e-08,-0.16
-1.48e-08,-0.2
-1.4599999999999998e-08,-0.2
-1.440000000000001e-08,-0.2
-1.4200000000000008e-08,-0.2
-1.4000000000000006e-08,-0.2
-1.3800000000000004e-08,-0.2
-1.3600000000000003e-08,-0.2
-1.3400000000000001e-08,-0.2
-1.3199999999999999e-08,-0.2
-1.2999999999999997e-08,-0.16
-1.2800000000000009e-08,-0.16
-1.2600000000000007e-08,-0.16
-1.2400000000000005e-08,-0.16
-1.2200000000000003e-08,-0.12
-1.2000000000000002e-08,-0.12
-1.18e-08,-0.16
-1.1599999999999998e-08,-0.16
-1.140000000000001e-08,-0.2
-1.1200000000000008e-08,-0.2
-1.1000000000000006e-08,-0.2
-1.0800000000000004e-08,-0.2
-1.0600000000000002e-08,-0.2
-1.04e-08,-0.2
-1.0199999999999999e-08,-0.2
-9.999999999999997e-09,-0.16
-9.800000000000008e-09,-0.16
-9.600000000000007e-09,-0.16
-9.400000000000005e-09,-0.16
-9.200000000000003e-09,-0.16
-9.000000000000001e-09,-0.16
-8.8e-09,-0.16
-8.599999999999998e-09,-0.16
-8.400000000000009e-09,-0.16
-8.200000000000007e-09,-0.16
-8.000000000000005e-09,-0.12
-7.800000000000004e-09,-0.12
-7.600000000000002e-09,-0.12
-7.4e-09,-0.12
-7.199999999999998e-09,-0.12
-6.9999999999999965e-09,-0.12
-6.800000000000008e-09,-0.16
-6.600000000000006e-09,-0.16
-6.400000000000004e-09,-0.16
-6.2000000000000026e-09,-0.16
-6.000000000000001e-09,-0.16
-5.799999999999999e-09,-0.16
-5.599999999999997e-09,-0.16
-5.400000000000009e-09,-0.16
-5.200000000000007e-09,-0.16
-5.000000000000005e-09,-0.12
-4.800000000000003e-09,-0.16
-4.6000000000000015e-09,-0.16
-4.4e-09,-0.16
-4.199999999999998e-09,-0.16
-4.000000000000009e-09,-0.16
-3.8000000000000076e-09,-0.16
-3.6000000000000058e-09,-0.16
-3.400000000000004e-09,-0.16
-3.200000000000002e-09,-0.16
-3.0000000000000004e-09,-0.12
-2.7999999999999986e-09,-0.12
-2.599999999999997e-09,-0.12
-2.4000000000000083e-09,-0.12
-2.2000000000000065e-09,-0.12
-2.0000000000000047e-09,-0.12
-1.8000000000000029e-09,-0.12
-1.600000000000001e-09,-0.12
-1.3999999999999993e-09,-0.12
-1.1999999999999975e-09,-0.12
-1.000000000000009e-09,-0.08
-8.000000000000072e-10,-0.08
-6.000000000000054e-10,-0.08
-4.000000000000036e-10,-0.08
-2.000000000000018e-10,-0.08
0.0,-0.08
2.000000000000018e-10,-0.12
4.000000000000036e-10,-0.12
5.999999999999921e-10,-0.16
7.999999999999939e-10,-0.16
9.999999999999957e-10,-0.16
1.1999999999999975e-09,-0.2
1.3999999999999993e-09,-0.2
1.600000000000001e-09,-0.2
1.8000000000000029e-09,-0.2
1.9999999999999914e-09,-0.16
2.1999999999999932e-09,-0.16
2.399999999999995e-09,-0.16
2.599999999999997e-09,-0.16
2.7999999999999986e-09,-0.16
3.0000000000000004e-09,-0.12
3.200000000000002e-09,-0.12
3.3999999999999907e-09,-0.12
3.5999999999999925e-09,-0.12
3.799999999999994e-09,-0.08
3.999999999999996e-09,-0.08
4.199999999999998e-09,-0.12
4.4e-09,-0.12
4.6000000000000015e-09,-0.16
4.800000000000003e-09,-0.16
4.999999999999992e-09,-0.16
5.199999999999994e-09,-0.16
5.3999999999999954e-09,-0.2
5.599999999999997e-09,-0.16
5.799999999999999e-09,-0.16
6.000000000000001e-09,-0.16
6.2000000000000026e-09,-0.16
6.399999999999991e-09,-0.16
6.599999999999993e-09,-0.16
6.799999999999995e-09,-0.16
6.9999999999999965e-09,-0.16
7.199999999999998e-09,-0.16
7.4e-09,-0.16
7.600000000000002e-09,-0.16
7.800000000000004e-09,-0.16
7.999999999999992e-09,-0.12
8.199999999999994e-09,-0.16
8.399999999999996e-09,-0.16
8.599999999999998e-09,-0.16
8.8e-09,-0.16
9.000000000000001e-09,-0.16
9.200000000000003e-09,-0.16
9.399999999999992e-09,-0.16
9.599999999999993e-09,-0.16
9.799999999999995e-09,-0.16
9.999999999999997e-09,-0.12
1.0199999999999999e-08,-0.12
1.04e-08,-0.12
1.0600000000000002e-08,-0.12
1.0800000000000004e-08,-0.12
1.0999999999999993e-08,-0.12
1.1199999999999994e-08,-0.16
1.1399999999999996e-08,-0.16
1.1599999999999998e-08,-0.16
1.18e-08,-0.16
1.2000000000000002e-08,-0.16
1.2200000000000003e-08,-0.16
1.2399999999999992e-08,-0.16
1.2599999999999994e-08,-0.16
1.2799999999999996e-08,-0.16
1.2999999999999997e-08,-0.12
1.3199999999999999e-08,-0.12
1.3400000000000001e-08,-0.12
1.3600000000000003e-08,-0.12
1.3799999999999991e-08,-0.12
1.3999999999999993e-08,-0.12
1.4199999999999995e-08,-0.16
1.4399999999999997e-08,-0.16
1.4599999999999998e-08,-0.16
1.48e-08,-0.16
1.5000000000000002e-08,-0.16
1.5200000000000004e-08,-0.16
1.5399999999999992e-08,-0.16
1.5599999999999994e-08,-0.16
1.5799999999999996e-08,-0.16
1.5999999999999998e-08,-0.16
1.62e-08,-0.16
1.64e-08,-0.16
1.6600000000000003e-08,-0.16
1.679999999999999e-08,-0.16
1.6999999999999993e-08,-0.16
1.7199999999999995e-08,-0.16
1.7399999999999997e-08,-0.16
1.76e-08,-0.16
1.78e-08,-0.16
1.8000000000000002e-08,-0.16
1.8200000000000004e-08,-0.16
1.8399999999999993e-08,-0.16
1.8599999999999994e-08,-0.16
1.8799999999999996e-08,-0.16
1.8999999999999998e-08,-0.12
1.92e-08,-0.12
1.9400000000000002e-08,-0.16
1.9600000000000003e-08,-0.16
1.9799999999999992e-08,-0.16
1.9999999999999994e-08,-0.16
2.0199999999999996e-08,-0.2
2.0399999999999997e-08,-0.2
2.06e-08,-0.2
2.08e-08,-0.2
2.1000000000000003e-08,-0.2
2.1200000000000005e-08,-0.2
2.1399999999999993e-08,-0.2
2.1599999999999995e-08,-0.2
2.1799999999999997e-08,-0.2
2.2e-08,-0.16
2.22e-08,-0.16
2.2400000000000002e-08,-0.16
2.2600000000000004e-08,-0.16
2.2799999999999992e-08,-0.16
2.2999999999999994e-08,-0.16
2.3199999999999996e-08,-0.16
2.3399999999999998e-08,-0.16
2.36e-08,-0.16
2.38e-08,-0.16
2.4000000000000003e-08,-0.16
2.4199999999999992e-08,-0.16
2.4399999999999993e-08,-0.16
2.4599999999999995e-08,-0.16
2.4799999999999997e-08,-0.16
2.5e-08,-0.12
2.52e-08,-0.16
2.5400000000000002e-08,-0.16
2.5600000000000004e-08,-0.16
2.5799999999999993e-08,-0.16
2.5999999999999995e-08,-0.16
2.6199999999999996e-08,-0.16
2.6399999999999998e-08,-0.2
2.66e-08,-0.2
2.6800000000000002e-08,-0.16
2.7000000000000004e-08,-0.16
2.7199999999999992e-08,-0.16
2.7399999999999994e-08,-0.16
2.7599999999999996e-08,-0.16
2.7799999999999997e-08,-0.16
2.8e-08,-0.12
2.82e-08,-0.16
2.8400000000000003e-08,-0.16
2.8600000000000005e-08,-0.16
2.8799999999999993e-08,-0.16
2.8999999999999995e-08,-0.16
2.9199999999999997e-08,-0.16
2.94e-08,-0.2
2.96e-08,-0.2
2.9800000000000002e-08,-0.16
3.0000000000000004e-08,-0.16
3.019999999999999e-08,-0.16
3.0399999999999994e-08,-0.16
3.0599999999999996e-08,-0.16
3.08e-08,-0.16
3.1e-08,-0.12
3.12e-08,-0.12
3.14e-08,-0.12
3.159999999999999e-08,-0.12
3.1799999999999994e-08,-0.12
3.1999999999999995e-08,-0.12
3.22e-08,-0.12
3.24e-08,-0.12
3.26e-08,-0.12
3.28e-08,-0.12
3.3000000000000004e-08,-0.12
3.319999999999999e-08,-0.16
3.3399999999999995e-08,-0.16
3.3599999999999996e-08,-0.16
3.38e-08,-0.16
3.4e-08,-0.16
3.42e-08,-0.16
3.4400000000000004e-08,-0.16
3.459999999999999e-08,-0.16
3.4799999999999994e-08,-0.16
3.4999999999999996e-08,-0.12
3.52e-08,-0.12
3.54e-08,-0.12
3.56e-08,-0.12
3.58e-08,-0.12
3.6000000000000005e-08,-0.12
3.619999999999999e-08,-0.16
3.6399999999999995e-08,-0.16
3.66e-08,-0.16
3.68e-08,-0.16
3.7e-08,-0.16
3.72e-08,-0.16
3.7400000000000004e-08,-0.2
3.759999999999999e-08,-0.2
3.7799999999999994e-08,-0.16
3.7999999999999996e-08,-0.16
3.82e-08,-0.16
3.84e-08,-0.16
3.86e-08,-0.16
3.8800000000000003e-08,-0.16
3.9000000000000005e-08,-0.12
3.9199999999999994e-08,-0.16
3.9399999999999995e-08,-0.16
3.96e-08,-0.16
3.98e-08,-0.16
4e-08,-0.16
4.02e-08,-0.16
4.0400000000000004e-08,-0.16
4.059999999999999e-08,-0.16
4.0799999999999995e-08,-0.16
4.0999999999999997e-08,-0.12
4.12e-08,-0.12
4.14e-08,-0.12
4.16e-08,-0.12
4.1800000000000004e-08,-0.12
4.199999999999999e-08,-0.12
4.2199999999999994e-08,-0.12
4.2399999999999996e-08,-0.12
4.26e-08,-0.12
4.28e-08,-0.12
4.3e-08,-0.12
4.32e-08,-0.12
4.339999999999999e-08,-0.12
4.3600000000000007e-08,-0.12
4.3799999999999995e-08,-0.12
4.400000000000001e-08,-0.12
4.42e-08,-0.16
4.439999999999999e-08,-0.16
4.46e-08,-0.16
4.479999999999999e-08,-0.16
4.5000000000000006e-08,-0.16
4.5199999999999994e-08,-0.16
4.540000000000001e-08,-0.2
4.56e-08,-0.2
4.5799999999999987e-08,-0.16
4.6e-08,-0.16
4.619999999999999e-08,-0.16
4.6400000000000005e-08,-0.16
4.6599999999999994e-08,-0.16
4.680000000000001e-08,-0.16
4.7e-08,-0.12
4.7199999999999986e-08,-0.16
4.74e-08,-0.16
4.759999999999999e-08,-0.16
4.7800000000000005e-08,-0.16
4.799999999999999e-08,-0.16
4.820000000000001e-08,-0.16
4.8399999999999997e-08,-0.16
4.860000000000001e-08,-0.16
4.88e-08,-0.16
4.899999999999999e-08,-0.12
4.9200000000000004e-08,-0.12
4.939999999999999e-08,-0.12
4.960000000000001e-08,-0.12
4.9799999999999996e-08,-0.12
5.000000000000001e-08,-0.12
5.02e-08,-0.16
5.039999999999999e-08,-0.16
5.06e-08,-0.16
5.079999999999999e-08,-0.16
5.100000000000001e-08,-0.16
5.1199999999999995e-08,-0.16
5.140000000000001e-08,-0.16
5.16e-08,-0.16
5.179999999999999e-08,-0.16
5.2e-08,-0.12
5.219999999999999e-08,-0.12
5.2400000000000006e-08,-0.12
5.2599999999999995e-08,-0.12
5.280000000000001e-08,-0.12
5.3e-08,-0.12
5.3199999999999987e-08,-0.16
5.34e-08,-0.16
5.359999999999999e-08,-0.16
5.3800000000000005e-08,-0.16
5.3999999999999994e-08,-0.16
5.420000000000001e-08,-0.16
5.44e-08,-0.16
5.4599999999999986e-08,-0.16
5.48e-08,-0.16
5.499999999999999e-08,-0.16
5.5200000000000005e-08,-0.2
5.539999999999999e-08,-0.2
5.560000000000001e-08,-0.2
5.58e-08,-0.2
5.600000000000001e-08,-0.2
5.62e-08,-0.2
5.639999999999999e-08,-0.2
5.6600000000000004e-08,-0.2
5.679999999999999e-08,-0.2
5.700000000000001e-08,-0.16
5.7199999999999996e-08,-0.16
5.740000000000001e-08,-0.16
5.76e-08,-0.16
5.779999999999999e-08,-0.12
5.8e-08,-0.12
5.819999999999999e-08,-0.16
5.840000000000001e-08,-0.16
5.8599999999999995e-08,-0.16
5.880000000000001e-08,-0.16
5.9e-08,-0.16
5.919999999999999e-08,-0.16
5.94e-08,-0.16
5.959999999999999e-08,-0.16
5.98e-08,-0.16
6e-08,-0.16
6.020000000000001e-08,-0.16
6.04e-08,-0.16
6.059999999999999e-08,-0.16
6.08e-08,-0.16
6.099999999999999e-08,-0.16
6.12e-08,-0.16
6.14e-08,-0.2
6.160000000000001e-08,-0.2
6.18e-08,-0.16
6.200000000000001e-08,-0.16
6.22e-08,-0.16
6.239999999999999e-08,-0.16
6.26e-08,-0.12
6.279999999999999e-08,-0.12
6.300000000000001e-08,-0.08
6.32e-08,-0.08
6.340000000000001e-08,-0.08
6.36e-08,-0.08
6.379999999999999e-08,-0.08
6.4e-08,-0.08
6.419999999999999e-08,-0.08
6.440000000000001e-08,-0.08
6.46e-08,-0.08
6.480000000000001e-08,-0.08
6.5e-08,-0.08
6.519999999999999e-08,-0.12
6.54e-08,-0.12
6.559999999999999e-08,-0.16
6.580000000000001e-08,-0.16
6.6e-08,-0.16
6.620000000000001e-08,-0.2
6.64e-08,-0.2
6.659999999999999e-08,-0.2
6.68e-08,-0.2
6.699999999999999e-08,-0.2
6.72e-08,-0.24
6.74e-08,-0.24
6.760000000000001e-08,-0.24
6.78e-08,-0.24
6.799999999999999e-08,-0.2
6.82e-08,-0.2
6.839999999999999e-08,-0.2
6.86e-08,-0.16
6.88e-08,-0.16
6.900000000000001e-08,-0.12
6.92e-08,-0.12
6.940000000000001e-08,-0.12
6.96e-08,-0.12
6.979999999999999e-08,-0.12
7e-08,-0.12
7.019999999999999e-08,-0.16
7.040000000000001e-08,-0.16
7.06e-08,-0.16
7.080000000000001e-08,-0.16
7.1e-08,-0.16
7.119999999999999e-08,-0.16
7.14e-08,-0.16
7.159999999999999e-08,-0.16
7.180000000000001e-08,-0.16
7.2e-08,-0.16
7.220000000000001e-08,-0.16
7.24e-08,-0.16
7.259999999999999e-08,-0.16
7.28e-08,-0.16
7.299999999999999e-08,-0.16
7.320000000000001e-08,-0.16
7.34e-08,-0.16
7.360000000000001e-08,-0.16
7.38e-08,-0.16
7.399999999999999e-08,-0.12
7.42e-08,-0.16
7.439999999999999e-08,-0.16
7.46e-08,-0.16
7.48e-08,-0.16
7.500000000000001e-08,-0.16
7.52e-08,-0.16
7.539999999999999e-08,-0.16
7.56e-08,-0.16
7.579999999999999e-08,-0.16
7.6e-08,-0.12
7.62e-08,-0.12
7.640000000000001e-08,-0.12
7.66e-08,-0.12
7.680000000000001e-08,-0.12
7.7e-08,-0.12
7.719999999999999e-08,-0.12
7.74e-08,-0.12
7.76e-08,-0.12
7.780000000000001e-08,-0.12
7.8e-08,-0.12
7.820000000000001e-08,-0.16
7.84e-08,-0.16
7.859999999999999e-08,-0.16
7.88e-08,-0.16
7.899999999999999e-08,-0.16
7.920000000000001e-08,-0.16
7.94e-08,-0.16
7.960000000000001e-08,-0.16
7.98e-08,-0.16
7.999999999999999e-08,-0.12
8.02e-08,-0.16
8.039999999999999e-08,-0.16
8.060000000000001e-08,-0.16
8.08e-08,-0.16
8.100000000000001e-08,-0.16
8.12e-08,-0.16
8.139999999999999e-08,-0.16
8.16e-08,-0.16
8.179999999999999e-08,-0.16
8.2e-08,-0.12
8.22e-08,-0.12
8.240000000000001e-08,-0.12
8.26e-08,-0.12
8.279999999999999e-08,-0.12
8.3e-08,-0.12
8.319999999999999e-08,-0.16
8.34e-08,-0.16
8.36e-08,-0.16
8.380000000000001e-08,-0.16
8.4e-08,-0.16
8.420000000000001e-08,-0.16
8.44e-08,-0.16
8.459999999999999e-08,-0.16
8.48e-08,-0.16
8.5e-08,-0.16
8.520000000000001e-08,-0.16
8.54e-08,-0.16
8.560000000000001e-08,-0.16
8.58e-08,-0.16
8.599999999999999e-08,-0.16
8.62e-08,-0.16
8.639999999999999e-08,-0.16
8.660000000000001e-08,-0.16
8.68e-08,-0.16
8.700000000000001e-08,-0.12
8.72e-08,-0.16
8.739999999999999e-08,-0.16
8.76e-08,-0.16
8.779999999999999e-08,-0.16
8.800000000000001e-08,-0.16
8.82e-08,-0.16
8.840000000000001e-08,-0.16
8.86e-08,-0.16
8.879999999999999e-08,-0.16
8.9e-08,-0.12
8.919999999999999e-08,-0.16
8.94e-08,-0.16
8.96e-08,-0.16
8.980000000000001e-08,-0.16
9e-08,-0.16
9.020000000000001e-08,-0.16
9.04e-08,-0.16
9.059999999999999e-08,-0.16
9.08e-08,-0.16
9.1e-08,-0.12
9.120000000000001e-08,-0.12
9.14e-08,-0.12
9.160000000000001e-08,-0.12
9.18e-08,-0.12
9.199999999999999e-08,-0.12
9.22e-08,-0.12
9.24e-08,-0.12
9.260000000000001e-08,-0.12
9.28e-08,-0.12
9.300000000000001e-08,-0.12
9.32e-08,-0.16
9.339999999999999e-08,-0.16
9.36e-08,-0.16
9.379999999999999e-08,-0.16
9.400000000000001e-08,-0.16
9.42e-08,-0.16
9.440000000000001e-08,-0.16
9.46e-08,-0.16
9.479999999999999e-08,-0.16
9.5e-08,-0.16
9.519999999999999e-08,-0.16
9.540000000000001e-08,-0.16
9.56e-08,-0.16
9.580000000000001e-08,-0.16
9.6e-08,-0.16
9.619999999999999e-08,-0.16
9.64e-08,-0.16
9.659999999999999e-08,-0.16
9.68e-08,-0.16
9.7e-08,-0.12
9.720000000000001e-08,-0.12
9.74e-08,-0.12
9.760000000000001e-08,-0.12
9.78e-08,-0.08
9.799999999999999e-08,-0.08
9.82e-08,-0.12
9.84e-08,-0.12
9.860000000000001e-08,-0.12
9.88e-08,-0.12
9.900000000000001e-08,-0.12
9.92e-08,-0.12
9.939999999999999e-08,-0.12
9.96e-08,-0.12
9.98e-08,-0.12
1.0000000000000001e-07,-0.12
1.002e-07,-0.16
1.0040000000000001e-07,-0.16
1.006e-07,-0.16
1.0079999999999999e-07,-0.16
1.01e-07,-0.16
1.0119999999999999e-07,-0.16
1.0140000000000001e-07,-0.16
1.016e-07,-0.16
1.0180000000000001e-07,-0.16
1.02e-07,-0.12
1.0219999999999999e-07,-0.12
1.024e-07,-0.12
1.0259999999999999e-07,-0.12
1.0280000000000001e-07,-0.08
1.03e-07,-0.08
1.0320000000000001e-07,-0.12
1.034e-07,-0.12
1.0359999999999999e-07,-0.16
1.038e-07,-0.16
1.0399999999999999e-07,-0.16
1.042e-07,-0.2
1.044e-07,-0.2
1.0460000000000001e-07,-0.2
1.048e-07,-0.2
1.0500000000000001e-07,-0.16
1.052e-07,-0.16
1.0539999999999999e-07,-0.16
1.056e-07,-0.16
