Time (s),Voltage (V)
-0.00635,0.08
-0.006339999999999999,0.08
-0.00633,0.08
-0.006319999999999999,0.08
-0.00631,0.08
-0.006299999999999999,0.0
-0.00629,0.0
-0.006279999999999999,0.08
-0.0062699999999999995,0.08
-0.006259999999999999,0.08
-0.0062499999999999995,0.08
-0.00624,0.08
-0.006229999999999999,0.08
-0.00622,0.0
-0.006209999999999999,0.0
-0.0062,0.08
-0.006189999999999999,0.08
-0.00618,0.08
-0.006169999999999999,0.0
-0.00616,0.08
-0.006149999999999999,0.08
-0.00614,0.08
-0.006129999999999999,0.0
-0.00612,0.0
-0.006109999999999999,0.08
-0.0060999999999999995,0.0
-0.006089999999999999,0.08
-0.0060799999999999995,0.0
-0.00607,0.0
-0.006059999999999999,0.0
-0.00605,0.0
-0.006039999999999999,0.0
-0.00603,0.0
-0.006019999999999999,0.08
-0.00601,0.08
-0.005999999999999999,0.08
-0.00599,0.08
-0.005979999999999999,0.0
-0.00597,0.0
-0.005959999999999999,0.0
-0.0059499999999999996,3.36
-0.005939999999999999,3.36
-0.0059299999999999995,3.36
-0.005919999999999999,3.44
-0.0059099999999999995,3.44
-0.0059,3.36
-0.005889999999999999,3.44
-0.00588,3.36
-0.005869999999999999,3.44
-0.00586,3.36
-0.005849999999999999,3.36
-0.00584,3.36
-0.005829999999999999,3.44
-0.00582,3.36
-0.005809999999999999,3.36
-0.0058,3.44
-0.005789999999999999,3.36
-0.0057799999999999995,3.36
-0.005769999999999999,3.44
-0.0057599999999999995,3.44
-0.005749999999999999,3.36
-0.0057399999999999994,3.36
-0.00573,3.44
-0.005719999999999999,3.36
-0.00571,3.36
-0.005699999999999999,3.44
-0.00569,3.44
-0.005679999999999999,3.44
-0.00567,3.44
-0.005659999999999999,3.44
-0.00565,3.36
-0.005639999999999999,3.36
-0.00563,3.36
-0.005619999999999999,3.36
-0.0056099999999999995,3.44
-0.005599999999999999,3.36
-0.0055899999999999995,3.36
-0.005579999999999999,3.36
-0.005569999999999999,3.44
-0.00556,3.36
-0.005549999999999999,3.36
-0.00554,3.44
-0.005529999999999999,3.36
-0.00552,3.36
-0.005509999999999999,3.36
-0.0055,3.44
-0.005489999999999999,3.36
-0.00548,3.36
-0.005469999999999999,3.36
-0.00546,3.36
-0.005449999999999999,3.44
-0.0054399999999999995,3.36
-0.005429999999999999,3.36
-0.0054199999999999995,3.36
-0.005409999999999999,3.36
-0.005399999999999999,3.36
-0.00539,3.36
-0.005379999999999999,3.36
-0.00537,3.36
-0.005359999999999999,3.36
-0.00535,3.44
-0.005339999999999999,3.36
-0.00533,3.36
-0.005319999999999999,3.36
-0.00531,3.36
-0.005299999999999999,3.36
-0.0052899999999999996,3.44
-0.005279999999999999,3.36
-0.0052699999999999995,3.36
-0.005259999999999999,3.44
-0.0052499999999999995,3.36
-0.005239999999999999,3.36
-0.005229999999999999,3.36
-0.005219999999999999,3.44
-0.005209999999999999,3.36
-0.0052,3.36
-0.005189999999999999,3.44
-0.00518,3.44
-0.005169999999999999,3.36
-0.00516,3.36
-0.005149999999999999,3.44
-0.00514,3.44
-0.005129999999999999,3.36
-0.0051199999999999996,3.36
-0.005109999999999999,3.36
-0.0050999999999999995,3.36
-0.005089999999999999,3.36
-0.0050799999999999994,3.36
-0.00507,3.44
-0.0050599999999999985,3.44
-0.005049999999999999,3.36
-0.005039999999999999,3.36
-0.00503,3.36
-0.00502,3.36
-0.005009999999999999,3.44
-0.004999999999999999,3.36
-0.00499,3.44
-0.00498,3.36
-0.004969999999999999,3.36
-0.004959999999999999,3.36
-0.0049499999999999995,3.36
-0.00494,3.36
-0.004929999999999999,3.36
-0.004919999999999999,3.36
-0.0049099999999999994,0.08
-0.0049,0.0
-0.0048899999999999985,0.0
-0.004879999999999999,0.0
-0.004869999999999999,0.0
-0.00486,0.0
-0.00485,0.0
-0.004839999999999999,0.08
-0.004829999999999999,0.0
-0.00482,0.08
-0.00481,0.0
-0.004799999999999999,0.08
-0.004789999999999999,0.08
-0.0047799999999999995,0.0
-0.00477,0.0
-0.004759999999999999,0.0
-0.004749999999999999,0.0
-0.004739999999999999,0.0
-0.00473,0.08
-0.0047199999999999985,0.08
-0.004709999999999999,0.08
-0.004699999999999999,0.08
-0.00469,0.08
-0.00468,0.08
-0.004669999999999999,0.0
-0.004659999999999999,0.0
-0.00465,0.08
-0.00464,0.08
-0.004629999999999999,0.08
-0.004619999999999999,0.0
-0.0046099999999999995,0.0
-0.0046,0.08
-0.004589999999999999,0.0
-0.004579999999999999,0.08
-0.004569999999999999,0.0
-0.00456,0.0
-0.0045499999999999985,0.0
-0.004539999999999999,0.0
-0.004529999999999999,0.0
-0.00452,0.0
-0.00451,0.0
-0.004499999999999999,0.0
-0.004489999999999999,0.0
-0.00448,0.08
-0.00447,0.08
-0.004459999999999999,0.0
-0.004449999999999999,0.0
-0.0044399999999999995,0.08
-0.00443,0.08
-0.004419999999999999,0.0
-0.004409999999999999,0.0
-0.004399999999999999,0.08
-0.00439,0.0
-0.0043799999999999985,0.08
-0.004369999999999999,0.0
-0.004359999999999999,0.0
-0.00435,0.08
-0.00434,0.08
-0.004329999999999999,0.08
-0.004319999999999999,0.0
-0.00431,0.0
-0.0043,3.36
-0.004289999999999999,3.36
-0.004279999999999999,3.36
-0.0042699999999999995,3.36
-0.00426,3.36
-0.004249999999999999,3.36
-0.004239999999999999,3.36
-0.004229999999999999,3.44
-0.00422,3.36
-0.0042099999999999985,3.36
-0.004199999999999999,3.2800000000000002
-0.004189999999999999,3.36
-0.00418,3.36
-0.00417,3.44
-0.004159999999999999,3.36
-0.004149999999999999,3.44
-0.00414,3.36
-0.00413,3.36
-0.004119999999999999,3.36
-0.004109999999999999,3.36
-0.0040999999999999995,3.36
-0.00409,3.36
-0.0040799999999999986,3.36
-0.004069999999999999,3.36
-0.004059999999999999,3.36
-0.00405,3.36
-0.0040399999999999985,3.36
-0.004029999999999999,3.36
-0.004019999999999999,3.36
-0.00401,3.2800000000000002
-0.004,3.44
-0.003989999999999999,3.36
-0.003979999999999999,3.36
-0.00397,3.36
-0.00396,3.36
-0.003949999999999999,3.36
-0.003939999999999999,3.36
-0.0039299999999999995,3.36
-0.00392,3.36
-0.0039099999999999985,3.36
-0.003899999999999999,3.36
-0.0038899999999999994,3.36
-0.0038799999999999998,3.36
-0.0038699999999999984,3.44
-0.003859999999999999,3.36
-0.0038499999999999993,3.36
-0.0038399999999999997,3.36
-0.00383,3.44
-0.0038199999999999987,3.36
-0.003809999999999999,3.44
-0.0037999999999999996,3.36
-0.00379,3.36
-0.0037799999999999986,3.36
-0.003769999999999999,3.36
-0.0037599999999999995,3.36
-0.00375,3.44
-0.0037399999999999985,3.36
-0.003729999999999999,3.36
-0.0037199999999999993,3.36
-0.0037099999999999998,3.44
-0.0036999999999999984,3.36
-0.003689999999999999,3.36
-0.0036799999999999992,3.36
-0.0036699999999999997,3.36
-0.00366,3.36
-0.0036499999999999987,3.44
-0.003639999999999999,0.08
-0.0036299999999999995,0.08
-0.00362,0.0
-0.0036099999999999986,0.0
-0.003599999999999999,0.08
-0.0035899999999999994,0.0
-0.00358,0.08
-0.0035699999999999985,0.08
-0.003559999999999999,0.08
-0.0035499999999999993,0.08
-0.0035399999999999997,0.08
-0.0035299999999999984,0.0
-0.003519999999999999,0.08
-0.0035099999999999992,0.0
-0.0034999999999999996,0.0
-0.00349,0.08
-0.0034799999999999987,0.0
-0.003469999999999999,0.0
-0.0034599999999999995,0.0
-0.00345,0.0
-0.0034399999999999986,0.0
-0.003429999999999999,0.08
-0.0034199999999999994,0.0
-0.00341,0.0
-0.0033999999999999985,0.0
-0.003389999999999999,0.08
-0.0033799999999999993,0.08
-0.0033699999999999997,0.08
-0.0033599999999999984,0.0
-0.003349999999999999,0.0
-0.0033399999999999992,0.08
-0.0033299999999999996,0.0
-0.00332,0.08
-0.0033099999999999987,0.0
-0.003299999999999999,0.0
-0.0032899999999999995,0.0
-0.00328,0.08
-0.0032699999999999986,0.0
-0.003259999999999999,0.08
-0.0032499999999999994,0.0
-0.00324,0.08
-0.0032299999999999985,0.08
-0.003219999999999999,0.0
-0.0032099999999999993,0.0
-0.0031999999999999997,0.0
-0.0031899999999999984,0.0
-0.003179999999999999,0.08
-0.003169999999999999,0.08
-0.0031599999999999996,0.08
-0.00315,0.0
-0.0031399999999999987,0.08
-0.003129999999999999,0.08
-0.0031199999999999995,0.0
-0.00311,0.08
-0.0030999999999999986,0.0
-0.003089999999999999,0.0
-0.0030799999999999994,0.08
-0.00307,0.0
-0.0030599999999999985,0.0
-0.003049999999999999,0.08
-0.0030399999999999993,0.08
-0.0030299999999999997,0.08
-0.0030199999999999984,0.0
-0.003009999999999999,0.0
-0.002999999999999999,0.08
-0.0029899999999999996,0.0
-0.00298,0.0
-0.0029699999999999987,0.08
-0.002959999999999999,0.0
-0.0029499999999999995,0.0
-0.00294,0.0
-0.0029299999999999986,0.0
-0.002919999999999999,0.0
-0.0029099999999999994,0.0
-0.0029,0.08
-0.0028899999999999985,0.0
-0.002879999999999999,0.08
-0.0028699999999999993,0.08
-0.0028599999999999997,0.0
-0.0028499999999999984,0.08
-0.0028399999999999988,0.0
-0.002829999999999999,0.0
-0.0028199999999999996,3.36
-0.00281,3.36
-0.0027999999999999987,3.36
-0.002789999999999999,3.36
-0.0027799999999999995,3.36
-0.00277,3.44
-0.0027599999999999986,3.36
-0.002749999999999999,3.36
-0.0027399999999999994,3.36
-0.00273,3.36
-0.0027199999999999985,3.36
-0.002709999999999999,3.36
-0.0026999999999999993,3.36
-0.0026899999999999997,3.36
-0.0026799999999999984,3.36
-0.0026699999999999988,3.36
-0.002659999999999999,3.36
-0.0026499999999999996,3.36
-0.00264,3.36
-0.0026299999999999987,3.36
-0.002619999999999999,3.36
-0.0026099999999999995,3.36
-0.0026,3.44
-0.0025899999999999986,3.36
-0.002579999999999999,3.44
-0.0025699999999999994,3.36
-0.0025599999999999998,3.44
-0.0025499999999999984,3.44
-0.002539999999999999,3.44
-0.0025299999999999993,3.36
-0.0025199999999999997,3.36
-0.0025099999999999983,3.36
-0.0024999999999999988,3.36
-0.002489999999999999,3.36
-0.0024799999999999996,3.36
-0.00247,3.44
-0.0024599999999999986,3.44
-0.002449999999999999,3.44
-0.0024399999999999995,3.36
-0.00243,3.36
-0.0024199999999999985,3.44
-0.002409999999999999,3.44
-0.0023999999999999994,3.36
-0.0023899999999999998,3.36
-0.0023799999999999984,3.36
-0.002369999999999999,3.36
-0.0023599999999999993,3.36
-0.0023499999999999997,3.36
-0.0023399999999999983,3.36
-0.0023299999999999987,3.36
-0.002319999999999999,3.36
-0.0023099999999999996,3.36
-0.0023,3.36
-0.0022899999999999986,3.44
-0.002279999999999999,3.44
-0.0022699999999999994,3.44
-0.00226,3.36
-0.0022499999999999985,3.36
-0.002239999999999999,3.44
-0.0022299999999999993,3.36
-0.0022199999999999998,3.36
-0.0022099999999999984,3.36
-0.002199999999999999,3.36
-0.0021899999999999992,3.44
-0.0021799999999999996,3.44
-0.0021699999999999983,3.36
-0.0021599999999999987,3.36
-0.002149999999999999,3.36
-0.0021399999999999995,3.36
-0.00213,3.44
-0.0021199999999999986,3.44
-0.002109999999999999,3.44
-0.0020999999999999994,3.44
-0.00209,3.44
-0.0020799999999999985,3.36
-0.002069999999999999,3.36
-0.0020599999999999993,3.36
-0.0020499999999999997,3.44
-0.0020399999999999984,3.36
-0.002029999999999999,3.36
-0.0020199999999999992,3.36
-0.0020099999999999996,3.36
-0.0019999999999999983,3.36
-0.0019899999999999987,3.36
-0.001979999999999999,3.44
-0.0019699999999999995,3.44
-0.00196,3.44
-0.0019499999999999986,3.36
-0.001939999999999999,3.44
-0.0019299999999999994,3.36
-0.0019199999999999998,3.44
-0.0019099999999999985,3.36
-0.001899999999999999,3.36
-0.0018899999999999993,3.36
-0.0018799999999999997,3.36
-0.0018699999999999984,3.36
-0.0018599999999999988,3.36
-0.0018499999999999992,3.36
-0.0018399999999999996,3.36
-0.0018299999999999983,3.36
-0.0018199999999999987,3.36
-0.0018099999999999991,3.36
-0.0017999999999999995,3.36
-0.00179,3.36
-0.0017799999999999986,3.44
-0.001769999999999999,3.44
-0.0017599999999999994,3.44
-0.0017499999999999998,3.44
-0.0017399999999999985,0.0
-0.001729999999999999,0.0
-0.0017199999999999993,0.0
-0.0017099999999999997,0.08
-0.0016999999999999984,0.08
-0.0016899999999999988,0.08
-0.0016799999999999992,0.08
-0.0016699999999999996,0.08
-0.0016599999999999983,0.08
-0.0016499999999999987,0.08
-0.001639999999999999,0.0
-0.0016299999999999995,0.0
-0.00162,0.0
-0.0016099999999999986,0.0
-0.001599999999999999,0.0
-0.0015899999999999994,0.0
-0.0015799999999999998,0.0
-0.0015699999999999985,0.08
-0.0015599999999999989,0.08
-0.0015499999999999993,0.08
-0.0015399999999999997,0.08
-0.0015299999999999984,0.0
-0.0015199999999999988,0.08
-0.0015099999999999992,0.0
-0.0014999999999999996,0.0
-0.0014899999999999983,0.0
-0.0014799999999999987,0.08
-0.001469999999999999,0.0
-0.0014599999999999995,0.0
-0.00145,0.0
-0.0014399999999999986,0.0
-0.001429999999999999,0.08
-0.0014199999999999994,0.0
-0.0014099999999999998,0.0
-0.0013999999999999985,0.08
-0.0013899999999999989,0.0
-0.0013799999999999993,0.08
-0.0013699999999999997,0.0
-0.0013599999999999984,0.0
-0.0013499999999999988,0.08
-0.0013399999999999992,0.0
-0.0013299999999999996,0.08
-0.0013199999999999983,0.0
-0.0013099999999999987,0.08
-0.001299999999999999,0.08
