Time (s),CH1_Voltage (V),CH2_Voltage (V),CH3_Voltage (V),CH4_Voltage (V)
-0.182,50.0,0.0,0.0,2.0
-0.1819,50.0,0.0,0.0,2.0
-0.1818,50.0,0.0,0.0,2.0
-0.1817,52.0,0.0,0.0,2.0
-0.18159999999999998,50.0,0.0,0.0,2.0
-0.1815,50.0,0.0,0.0,2.0
-0.1814,50.0,0.0,0.0,2.0
-0.1813,50.0,0.0,0.0,2.0
-0.1812,50.0,2.0,0.0,2.0
-0.18109999999999998,50.0,0.0,0.0,2.0
-0.181,50.0,0.0,0.0,2.0
-0.1809,50.0,0.0,0.0,2.0
-0.1808,50.0,0.0,0.0,2.0
-0.1807,50.0,0.0,0.0,2.0
-0.18059999999999998,50.0,0.0,0.0,2.0
-0.1805,50.0,0.0,0.0,2.0
-0.1804,50.0,0.0,0.0,2.0
-0.1803,50.0,0.0,0.0,2.0
-0.1802,50.0,0.0,0.0,2.0
-0.18009999999999998,50.0,0.0,0.0,2.0
-0.18,50.0,0.0,0.0,2.0
-0.1799,50.0,0.0,0.0,2.0
-0.1798,50.0,0.0,0.0,2.0
-0.1797,50.0,0.0,0.0,2.0
-0.17959999999999998,50.0,0.0,0.0,2.0
-0.1795,50.0,0.0,0.0,2.0
-0.1794,50.0,0.0,0.0,2.0
-0.1793,50.0,0.0,0.0,2.0
-0.1792,50.0,0.0,0.0,2.0
-0.17909999999999998,50.0,0.0,0.0,2.0
-0.179,50.0,0.0,0.0,2.0
-0.1789,50.0,0.0,0.0,2.0
-0.1788,50.0,0.0,0.0,2.0
-0.1787,50.0,0.0,0.0,2.0
-0.17859999999999998,50.0,0.0,0.0,2.0
-0.1785,50.0,0.0,2.0,2.0
-0.1784,50.0,0.0,0.0,2.0
-0.1783,50.0,0.0,0.0,2.0
-0.1782,50.0,0.0,0.0,2.0
-0.1781,50.0,0.0,0.0,2.0
-0.178,50.0,0.0,0.0,2.0
-0.1779,50.0,0.0,2.0,2.0
