Time (s),CH1_Voltage (V),CH2_Voltage (V),CH3_Voltage (V),CH4_Voltage (V)
0.0,0.0,32.0,0.0,34.0
0.0004,0.0,32.0,2.0,34.0
0.0008,0.0,32.0,0.0,34.0
0.0012000000000000001,0.0,34.0,0.0,34.0
0.0016,2.0,32.0,0.0,34.0
0.002,0.0,32.0,0.0,34.0
0.0024000000000000002,0.0,32.0,0.0,34.0
0.0028,0.0,34.0,0.0,34.0
0.0032,0.0,34.0,0.0,34.0
0.0036000000000000003,0.0,32.0,0.0,34.0
0.004,2.0,32.0,0.0,34.0
0.0044,0.0,32.0,0.0,34.0
0.0048000000000000004,0.0,32.0,0.0,34.0
0.005200000000000001,0.0,34.0,0.0,36.0
0.0056,0.0,32.0,0.0,34.0
0.006,2.0,32.0,0.0,34.0
0.0064,0.0,32.0,0.0,36.0
0.0068000000000000005,0.0,34.0,0.0,34.0
0.007200000000000001,0.0,32.0,0.0,34.0
0.0076,0.0,34.0,0.0,34.0
0.008,0.0,34.0,0.0,34.0
0.008400000000000001,2.0,32.0,0.0,34.0
0.0088,0.0,32.0,0.0,34.0
0.0092,0.0,32.0,0.0,34.0
0.009600000000000001,0.0,32.0,0.0,34.0
0.01,2.0,32.0,0.0,34.0
0.010400000000000001,0.0,34.0,0.0,36.0
0.0108,0.0,32.0,0.0,34.0
0.0112,0.0,32.0,0.0,34.0
0.011600000000000001,0.0,34.0,0.0,34.0
0.012,0.0,34.0,0.0,34.0
0.012400000000000001,2.0,32.0,0.0,34.0
0.0128,0.0,32.0,0.0,34.0
0.0132,0.0,32.0,0.0,34.0
0.013600000000000001,0.0,32.0,0.0,34.0
0.014,0.0,32.0,0.0,34.0
0.014400000000000001,0.0,32.0,0.0,34.0
0.0148,2.0,34.0,0.0,34.0
0.0152,0.0,32.0,2.0,36.0
0.015600000000000001,0.0,32.0,0.0,34.0
0.016,0.0,34.0,0.0,34.0
0.0164,0.0,32.0,0.0,34.0
0.016800000000000002,0.0,32.0,0.0,34.0
0.0172,0.0,32.0,0.0,34.0
0.0176,0.0,32.0,0.0,34.0
0.018000000000000002,0.0,34.0,0.0,34.0
0.0184,0.0,32.0,0.0,34.0
0.0188,0.0,34.0,0.0,34.0
0.019200000000000002,0.0,32.0,0.0,34.0
0.0196,0.0,32.0,0.0,34.0
0.02,0.0,32.0,0.0,34.0
0.0204,0.0,32.0,0.0,34.0
0.020800000000000003,2.0,32.0,0.0,34.0
0.0212,0.0,32.0,0.0,34.0
0.0216,0.0,32.0,0.0,34.0
0.022000000000000002,0.0,34.0,0.0,34.0
0.0224,0.0,32.0,0.0,34.0
0.0228,0.0,32.0,0.0,34.0
0.023200000000000002,0.0,34.0,2.0,36.0
0.0236,0.0,32.0,0.0,34.0
0.024,0.0,32.0,0.0,36.0
0.0244,0.0,34.0,0.0,34.0
0.024800000000000003,0.0,34.0,0.0,34.0
0.0252,0.0,32.0,2.0,34.0
0.0256,0.0,32.0,0.0,34.0
0.026000000000000002,0.0,32.0,2.0,34.0
0.0264,0.0,32.0,0.0,34.0
0.0268,0.0,32.0,0.0,34.0
0.027200000000000002,0.0,34.0,0.0,34.0
0.027600000000000003,0.0,34.0,0.0,34.0
0.028,0.0,34.0,2.0,36.0
0.0284,0.0,32.0,0.0,34.0
0.028800000000000003,0.0,32.0,0.0,34.0
0.0292,0.0,32.0,0.0,34.0
0.0296,0.0,32.0,0.0,34.0
0.030000000000000002,0.0,32.0,0.0,34.0
0.0304,0.0,32.0,0.0,34.0
0.0308,0.0,32.0,0.0,34.0
0.031200000000000002,0.0,32.0,0.0,34.0
0.0316,0.0,34.0,0.0,34.0
0.032,0.0,32.0,0.0,34.0
0.0324,0.0,32.0,0.0,34.0
