Time (s),CH1_Voltage (V),CH2_Voltage (V),CH3_Voltage (V),CH4_Voltage (V)
-0.0225,0.0,0.0,0.0,2.0
-0.02249,0.0,0.0,0.0,2.0
-0.02248,0.0,0.0,0.0,2.0
-0.02247,0.0,0.0,0.0,2.0
-0.02246,0.0,0.0,0.0,2.0
-0.022449999999999998,0.0,0.0,0.0,2.0
-0.022439999999999998,0.0,0.0,0.0,2.0
-0.02243,0.0,0.0,0.0,2.0
-0.02242,2.0,0.0,0.0,2.0
-0.02241,0.0,0.0,0.0,2.0
-0.0224,0.0,0.0,0.0,2.0
-0.02239,0.0,0.0,0.0,2.0
-0.02238,0.0,0.0,0.0,2.0
-0.022369999999999998,0.0,0.0,0.0,2.0
-0.022359999999999998,0.0,0.0,0.0,2.0
-0.02235,2.0,0.0,0.0,2.0
-0.02234,0.0,0.0,0.0,0.0
-0.02233,0.0,0.0,0.0,2.0
-0.02232,0.0,0.0,0.0,2.0
-0.02231,2.0,0.0,0.0,2.0
-0.0223,0.0,0.0,0.0,2.0
-0.02229,0.0,0.0,0.0,2.0
-0.022279999999999998,0.0,0.0,0.0,2.0
-0.022269999999999998,2.0,0.0,0.0,2.0
-0.02226,0.0,0.0,0.0,2.0
-0.02225,0.0,0.0,0.0,2.0
-0.02224,0.0,0.0,0.0,2.0
-0.02223,0.0,0.0,0.0,2.0
-0.02222,0.0,0.0,0.0,2.0
-0.02221,0.0,0.0,0.0,2.0
-0.022199999999999998,0.0,0.0,0.0,2.0
-0.022189999999999998,0.0,0.0,0.0,2.0
-0.02218,0.0,0.0,0.0,2.0
-0.02217,0.0,0.0,0.0,2.0
-0.02216,0.0,0.0,0.0,2.0
-0.02215,0.0,0.0,0.0,2.0
-0.02214,0.0,0.0,0.0,2.0
-0.02213,0.0,0.0,0.0,2.0
-0.02212,0.0,0.0,0.0,2.0
-0.022109999999999998,0.0,-2.0,0.0,2.0
-0.022099999999999998,0.0,0.0,0.0,2.0
-0.02209,0.0,-2.0,0.0,2.0
-0.02208,0.0,0.0,0.0,2.0
-0.02207,0.0,0.0,0.0,2.0
-0.02206,0.0,0.0,2.0,2.0
-0.02205,0.0,0.0,0.0,0.0
-0.02204,0.0,0.0,0.0,2.0
-0.022029999999999998,0.0,0.0,0.0,2.0
-0.022019999999999998,0.0,0.0,0.0,2.0
-0.02201,0.0,0.0,0.0,2.0
-0.022,0.0,0.0,0.0,2.0
-0.02199,0.0,0.0,0.0,2.0
-0.02198,0.0,0.0,0.0,0.0
-0.02197,0.0,0.0,0.0,2.0
-0.02196,0.0,0.0,0.0,0.0
-0.02195,0.0,0.0,0.0,2.0
-0.021939999999999998,0.0,0.0,0.0,2.0
-0.021929999999999998,0.0,0.0,0.0,2.0
-0.02192,0.0,0.0,0.0,2.0
-0.02191,0.0,0.0,0.0,2.0
-0.0219,0.0,0.0,0.0,2.0
-0.02189,0.0,0.0,0.0,2.0
-0.02188,0.0,0.0,0.0,2.0
-0.02187,0.0,0.0,0.0,2.0
-0.021859999999999997,0.0,0.0,0.0,2.0
-0.021849999999999998,0.0,0.0,0.0,2.0
-0.02184,0.0,0.0,0.0,2.0
-0.02183,0.0,0.0,0.0,2.0
-0.02182,0.0,0.0,0.0,2.0
