Time (s),CH1_Voltage (V),CH2_Voltage (V),CH3_Voltage (V),CH4_Voltage (V)
0.0,-376.0,-284.0,-206.0,-106.0
0.0004,-376.0,-284.0,-206.0,-106.0
0.0008,-376.0,-284.0,-206.0,-106.0
0.0012000000000000001,-376.0,-284.0,-206.0,-106.0
0.0016,-376.0,-284.0,-206.0,-106.0
0.002,-376.0,-284.0,-206.0,-106.0
0.0024000000000000002,-376.0,-284.0,-206.0,-106.0
0.0028,-376.0,-284.0,-206.0,-106.0
0.0032,-376.0,-284.0,-206.0,-106.0
0.0036000000000000003,-376.0,-284.0,-206.0,-106.0
0.004,-376.0,-284.0,-206.0,-106.0
0.0044,-376.0,-284.0,-206.0,-106.0
0.0048000000000000004,-376.0,-284.0,-206.0,-106.0
0.005200000000000001,-376.0,-284.0,-206.0,-106.0
0.0056,-376.0,-284.0,-206.0,-106.0
0.006,-376.0,-284.0,-206.0,-106.0
0.0064,-376.0,-284.0,-206.0,-106.0
0.0068000000000000005,-376.0,-284.0,-206.0,-106.0
0.007200000000000001,-376.0,-284.0,-206.0,-106.0
0.0076,-376.0,-284.0,-206.0,-106.0
0.008,-376.0,-284.0,-206.0,-106.0
0.008400000000000001,-376.0,-284.0,-206.0,-106.0
0.0088,-376.0,-284.0,-206.0,-106.0
0.0092,-376.0,-284.0,-206.0,-106.0
0.009600000000000001,-376.0,-284.0,-206.0,-106.0
0.01,-376.0,-284.0,-206.0,-106.0
0.010400000000000001,-376.0,-284.0,-206.0,-106.0
0.0108,-376.0,-284.0,-206.0,-106.0
0.0112,-376.0,-284.0,-206.0,-106.0
0.011600000000000001,-376.0,-284.0,-206.0,-106.0
0.012,-376.0,-284.0,-206.0,-106.0
0.012400000000000001,-376.0,-284.0,-206.0,-106.0
0.0128,-376.0,-284.0,-206.0,-106.0
0.0132,-376.0,-284.0,-206.0,-106.0
0.013600000000000001,-376.0,-284.0,-206.0,-106.0
0.014,-376.0,-284.0,-206.0,-106.0
0.014400000000000001,-376.0,-284.0,-206.0,-106.0
0.0148,-376.0,-284.0,-206.0,-106.0
0.0152,-376.0,-284.0,-206.0,-106.0
0.015600000000000001,-376.0,-284.0,-206.0,-106.0
0.016,-376.0,-284.0,-206.0,-106.0
0.0164,-376.0,-284.0,-206.0,-106.0
0.016800000000000002,-376.0,-284.0,-206.0,-106.0
0.0172,-376.0,-284.0,-206.0,-106.0
0.0176,-376.0,-284.0,-206.0,-106.0
0.018000000000000002,-376.0,-284.0,-206.0,-106.0
0.0184,-376.0,-284.0,-206.0,-106.0
0.0188,-376.0,-284.0,-206.0,-106.0
0.019200000000000002,-376.0,-284.0,-206.0,-106.0
0.0196,-376.0,-284.0,-206.0,-106.0
0.02,-376.0,-284.0,-206.0,-106.0
0.0204,-376.0,-284.0,-206.0,-106.0
0.020800000000000003,-376.0,-284.0,-206.0,-106.0
0.0212,-376.0,-284.0,-206.0,-106.0
0.0216,-376.0,-284.0,-206.0,-106.0
0.022000000000000002,-376.0,-284.0,-206.0,-106.0
0.0224,-376.0,-284.0,-206.0,-106.0
0.0228,-376.0,-284.0,-206.0,-106.0
0.023200000000000002,-376.0,-284.0,-206.0,-106.0
0.0236,-376.0,-284.0,-206.0,-106.0
0.024,-376.0,-284.0,-206.0,-106.0
0.0244,-376.0,-284.0,-206.0,-106.0
0.024800000000000003,-376.0,-284.0,-206.0,-106.0
0.0252,-376.0,-284.0,-206.0,-106.0
0.0256,-376.0,-284.0,-206.0,-106.0
0.026000000000000002,-376.0,-284.0,-206.0,-106.0
0.0264,-376.0,-284.0,-206.0,-106.0
