Time (s),Voltage (V)
-0.2124,0.0
-0.2122,-0.08
-0.212,0.0
-0.2118,0.0
-0.2116,0.0
-0.2114,0.0
-0.2112,0.0
-0.211,0.0
-0.2108,0.0
-0.2106,0.0
-0.2104,0.0
-0.2102,0.0
-0.21,0.0
-0.2098,-0.08
-0.2096,0.0
-0.2094,0.0
-0.2092,0.0
-0.209,0.0
-0.20879999999999999,0.0
-0.2086,0.0
-0.2084,0.0
-0.2082,-0.08
-0.208,-0.08
-0.20779999999999998,-0.08
-0.2076,0.0
-0.2074,0.0
-0.2072,0.0
-0.207,0.0
-0.20679999999999998,0.0
-0.2066,0.0
-0.2064,0.0
-0.2062,0.0
-0.206,0.0
-0.20579999999999998,0.0
-0.2056,-0.08
-0.2054,0.0
-0.2052,0.0
-0.205,0.0
-0.20479999999999998,-0.08
-0.2046,-0.08
-0.2044,-0.08
-0.2042,-0.08
-0.20400000000000001,0.0
-0.20379999999999998,0.0
-0.2036,0.0
-0.2034,0.0
-0.2032,0.0
-0.203,0.0
-0.2028,0.0
-0.2026,0.0
-0.2024,0.0
-0.2022,0.0
-0.202,0.0
-0.2018,0.0
-0.2016,0.0
-0.2014,-0.08
-0.2012,0.0
-0.201,0.0
-0.2008,0.0
-0.2006,0.0
-0.2004,0.0
-0.2002,0.0
-0.2,-0.08
-0.1998,0.0
-0.1996,0.0
-0.1994,0.0
-0.1992,-0.08
-0.199,0.0
-0.1988,0.0
-0.1986,-0.08
-0.1984,0.0
-0.1982,0.0
-0.198,0.0
-0.1978,0.0
-0.1976,0.0
-0.1974,-0.08
-0.1972,-0.08
-0.197,0.0
-0.1968,0.0
-0.1966,0.0
-0.1964,0.0
-0.19619999999999999,0.0
-0.196,0.0
-0.1958,0.0
-0.1956,0.0
-0.1954,0.0
-0.19519999999999998,0.0
-0.195,0.0
-0.1948,-0.08
-0.1946,0.0
-0.1944,-0.08
-0.19419999999999998,0.0
-0.194,0.0
-0.1938,0.0
-0.1936,0.0
-0.1934,0.0
-0.19319999999999998,0.08
-0.193,0.0
-0.1928,0.0
-0.1926,0.0
-0.1924,-0.08
-0.19219999999999998,-0.08
-0.192,0.0
-0.1918,0.0
-0.1916,0.0
-0.1914,0.0
-0.19119999999999998,0.0
-0.191,0.0
-0.1908,0.0
-0.1906,0.0
-0.1904,0.0
-0.19019999999999998,-0.08
-0.19,-0.08
-0.1898,0.0
-0.1896,0.0
-0.1894,0.0
-0.1892,0.0
-0.189,0.0
-0.1888,0.0
-0.1886,0.0
-0.1884,0.0
-0.1882,0.0
-0.188,0.0
-0.1878,0.0
-0.1876,-0.08
-0.1874,0.0
-0.18719999999999998,0.0
-0.187,0.0
-0.1868,0.0
-0.1866,0.0
-0.1864,0.0
-0.18619999999999998,-0.08
-0.186,0.0
-0.1858,0.0
-0.1856,0.0
-0.1854,0.0
-0.1852,0.0
-0.185,0.0
-0.1848,-0.08
-0.1846,-0.08
-0.1844,0.0
-0.1842,0.0
-0.184,-0.08
-0.1838,0.0
-0.18359999999999999,0.0
-0.1834,0.0
-0.1832,0.0
-0.183,0.0
-0.1828,0.0
-0.18259999999999998,0.0
-0.1824,0.0
-0.1822,0.0
-0.182,0.0
-0.18180000000000002,-0.08
-0.18159999999999998,0.0
-0.1814,-0.08
-0.1812,-0.08
-0.181,0.0
-0.18080000000000002,0.0
-0.18059999999999998,0.0
-0.1804,0.0
-0.1802,0.0
-0.18,0.0
-0.17980000000000002,0.0
-0.17959999999999998,-0.08
-0.1794,0.0
-0.1792,0.0
-0.179,0.0
-0.17880000000000001,0.0
-0.17859999999999998,0.0
-0.1784,0.0
-0.1782,-0.08
-0.178,-0.08
-0.1778,0.0
-0.17759999999999998,0.0
-0.1774,0.0
-0.1772,0.0
-0.177,0.0
-0.1768,0.0
-0.17659999999999998,0.0
-0.1764,0.0
-0.1762,0.0
-0.176,0.0
-0.1758,0.0
-0.17559999999999998,0.0
-0.1754,0.0
-0.1752,0.0
-0.175,0.0
-0.1748,0.0
-0.17459999999999998,0.0
-0.1744,0.0
-0.1742,0.0
-0.174,0.0
-0.1738,0.0
-0.17359999999999998,0.0
-0.1734,0.0
-0.1732,0.0
-0.173,0.0
-0.1728,0.0
-0.17259999999999998,0.0
-0.1724,0.0
-0.1722,0.0
-0.172,0.0
-0.1718,0.0
-0.1716,0.0
-0.1714,0.0
-0.1712,0.0
-0.17099999999999999,-0.08
-0.1708,0.0
-0.1706,0.0
-0.1704,0.0
-0.1702,0.0
-0.16999999999999998,-0.08
-0.1698,0.0
-0.1696,0.0
-0.1694,0.0
-0.1692,-0.08
-0.16899999999999998,-0.08
-0.1688,0.0
-0.1686,0.0
-0.1684,0.0
-0.16820000000000002,0.0
-0.16799999999999998,0.0
-0.1678,0.0
-0.1676,0.0
-0.1674,0.0
-0.16720000000000002,0.0
-0.16699999999999998,-0.08
-0.1668,0.0
-0.1666,-0.08
-0.1664,0.0
-0.16620000000000001,0.0
-0.16599999999999998,0.0
-0.1658,0.0
-0.1656,0.0
-0.1654,0.0
-0.1652,0.0
-0.16499999999999998,0.0
-0.1648,0.0
-0.1646,0.0
-0.1644,0.0
-0.1642,0.0
-0.16399999999999998,0.0
-0.1638,0.0
-0.1636,0.0
-0.1634,0.0
-0.1632,0.0
-0.16299999999999998,0.0
-0.1628,0.0
-0.1626,0.08
-0.1624,-0.08
-0.1622,0.0
-0.16199999999999998,0.0
-0.1618,0.0
-0.1616,0.0
-0.1614,0.0
-0.1612,-0.08
-0.16099999999999998,0.0
-0.1608,-0.08
-0.1606,0.0
-0.1604,0.0
-0.1602,-0.08
-0.15999999999999998,0.0
-0.1598,0.0
-0.1596,0.0
-0.1594,0.0
-0.1592,-0.08
-0.159,0.0
-0.1588,-0.08
-0.1586,0.0
-0.15839999999999999,0.0
-0.1582,0.0
-0.158,0.0
-0.1578,0.0
-0.1576,0.0
-0.15739999999999998,0.0
-0.1572,0.0
-0.157,0.0
-0.1568,0.0
-0.1566,0.0
-0.15639999999999998,0.0
-0.1562,0.0
-0.156,0.0
-0.1558,0.0
-0.15560000000000002,-0.08
-0.15539999999999998,0.0
-0.1552,0.0
-0.155,-0.08
-0.1548,0.0
-0.15460000000000002,0.0
-0.15439999999999998,0.0
-0.1542,0.0
-0.154,-0.08
-0.1538,0.0
-0.15360000000000001,-0.08
-0.15339999999999998,0.0
-0.1532,0.0
-0.153,0.0
-0.1528,-0.08
-0.1526,-0.08
-0.15239999999999998,0.0
-0.1522,-0.08
-0.152,0.0
-0.1518,0.0
-0.1516,0.0
-0.15139999999999998,0.0
-0.1512,0.0
-0.151,0.0
-0.1508,0.0
-0.1506,0.0
-0.15039999999999998,0.0
-0.1502,-0.08
-0.15,-0.08
-0.1498,0.0
-0.1496,0.0
-0.14939999999999998,0.0
-0.1492,0.0
-0.149,0.0
-0.1488,0.0
-0.1486,0.0
-0.14839999999999998,0.0
-0.1482,0.0
-0.148,0.0
-0.1478,0.0
-0.1476,0.0
-0.14739999999999998,0.0
-0.1472,0.0
-0.147,0.0
-0.14679999999999999,0.0
-0.1466,-0.08
-0.14639999999999997,0.0
-0.1462,0.0
-0.146,-0.08
-0.14579999999999999,0.0
-0.1456,0.0
-0.1454,0.0
-0.1452,0.0
-0.145,0.0
-0.14479999999999998,0.0
-0.1446,-0.08
-0.1444,0.0
-0.1442,0.0
-0.144,-0.08
-0.14379999999999998,0.0
-0.1436,0.0
-0.1434,-0.08
-0.1432,-0.08
-0.143,0.0
-0.14279999999999998,0.0
-0.1426,0.0
-0.1424,0.0
-0.1422,0.0
-0.14200000000000002,0.0
-0.14179999999999998,0.0
-0.1416,0.0
-0.1414,0.0
-0.1412,0.0
-0.14100000000000001,0.0
-0.14079999999999998,0.0
-0.1406,-0.08
-0.1404,-0.08
-0.1402,0.0
-0.14,-0.08
-0.13979999999999998,0.0
-0.1396,0.0
-0.1394,0.0
-0.1392,0.0
-0.139,0.0
-0.13879999999999998,0.0
-0.1386,0.0
-0.1384,-0.08
-0.1382,0.0
-0.138,0.0
-0.13779999999999998,0.0
-0.1376,0.0
-0.1374,0.0
-0.1372,0.08
-0.137,0.0
-0.13679999999999998,0.0
-0.1366,0.0
-0.1364,0.0
-0.1362,0.0
-0.136,0.0
-0.13579999999999998,0.0
-0.1356,0.0
-0.1354,0.0
-0.1352,0.0
-0.135,0.0
-0.13479999999999998,0.0
-0.1346,0.0
-0.1344,0.0
-0.13419999999999999,0.0
-0.134,0.0
-0.13379999999999997,0.0
-0.1336,-0.08
-0.1334,0.0
-0.13319999999999999,-0.08
-0.133,0.0
-0.13279999999999997,0.0
-0.1326,0.0
-0.1324,-0.08
-0.13219999999999998,0.0
-0.132,0.0
-0.1318,0.0
-0.1316,0.0
-0.1314,0.0
-0.13119999999999998,0.0
-0.131,0.0
-0.1308,0.0
-0.1306,0.0
-0.1304,0.0
-0.13019999999999998,0.0
-0.13,0.0
-0.1298,0.0
-0.1296,0.0
-0.12940000000000002,0.0
-0.12919999999999998,0.0
-0.129,0.0
-0.1288,0.0
-0.1286,0.0
-0.12840000000000001,0.0
-0.12819999999999998,0.0
-0.128,0.0
-0.1278,0.0
-0.1276,0.0
-0.1274,0.0
-0.12719999999999998,0.08
-0.127,-0.08
-0.1268,0.0
-0.1266,-0.08
-0.1264,0.0
-0.12619999999999998,0.0
-0.126,0.0
-0.1258,0.0
-0.1256,0.0
-0.1254,0.0
-0.12519999999999998,-0.08
-0.125,0.0
-0.1248,0.0
-0.12459999999999999,0.0
-0.12439999999999998,0.0
-0.1242,-0.08
-0.124,0.0
-0.1238,0.0
-0.12359999999999999,0.0
-0.12339999999999998,0.0
-0.1232,0.0
-0.123,0.0
-0.12279999999999999,-0.08
-0.12259999999999999,0.0
-0.12239999999999998,0.0
-0.1222,0.0
-0.122,0.0
-0.12179999999999999,0.0
-0.12159999999999999,0.0
-0.12139999999999998,0.0
-0.1212,-0.08
-0.121,0.0
-0.12079999999999999,0.0
-0.12059999999999998,0.0
-0.12040000000000001,-0.08
-0.1202,-0.08
-0.12,0.0
-0.11979999999999999,0.0
-0.11959999999999998,0.0
-0.1194,-0.08
-0.1192,0.0
-0.119,0.0
-0.11879999999999999,0.0
-0.11859999999999998,0.0
-0.1184,0.0
-0.1182,0.0
-0.118,-0.08
-0.11779999999999999,0.0
-0.11759999999999998,0.0
-0.1174,0.0
-0.1172,-0.08
-0.11699999999999999,0.0
-0.11679999999999999,0.0
-0.11659999999999998,0.0
-0.1164,-0.08
-0.1162,-0.08
-0.11599999999999999,-0.08
-0.11579999999999999,0.0
-0.11559999999999998,-0.08
-0.1154,0.0
-0.1152,0.0
-0.11499999999999999,0.0
-0.11479999999999999,0.0
-0.11459999999999998,0.0
-0.1144,0.0
-0.1142,-0.08
-0.11399999999999999,0.0
-0.11379999999999998,-0.08
-0.1136,0.0
-0.1134,0.0
-0.1132,0.0
-0.11299999999999999,0.0
-0.11279999999999998,0.0
-0.1126,0.08
-0.1124,-0.08
-0.1122,-0.08
-0.11199999999999999,0.0
-0.11179999999999998,-0.08
-0.1116,0.0
-0.1114,0.0
-0.1112,0.0
-0.11099999999999999,0.0
-0.11079999999999998,0.0
-0.1106,-0.08
-0.1104,0.0
-0.11019999999999999,0.0
-0.10999999999999999,0.0
-0.10979999999999998,-0.08
-0.1096,0.0
-0.1094,0.0
-0.10919999999999999,0.0
-0.10899999999999999,0.0
-0.10879999999999998,0.0
-0.1086,-0.08
-0.1084,0.0
-0.10819999999999999,0.0
-0.10799999999999998,0.0
-0.1078,0.0
-0.1076,0.0
-0.1074,0.0
-0.10719999999999999,0.0
-0.10699999999999998,0.0
-0.1068,-0.08
-0.1066,0.0
-0.1064,-0.08
-0.10619999999999999,0.0
-0.10599999999999998,0.08
-0.1058,0.0
-0.1056,-0.08
-0.1054,0.0
-0.10519999999999999,-0.08
-0.10499999999999998,0.0
-0.1048,-0.08
-0.1046,-0.08
-0.10439999999999999,0.0
-0.10419999999999999,0.0
-0.10399999999999998,0.0
-0.1038,0.0
-0.1036,0.0
-0.10339999999999999,0.0
-0.10319999999999999,0.0
-0.10299999999999998,-0.08
-0.1028,0.0
-0.1026,0.0
-0.10239999999999999,0.0
-0.10219999999999999,-0.08
-0.10199999999999998,0.0
-0.1018,-0.08
-0.1016,0.0
-0.10139999999999999,0.0
-0.10119999999999998,0.0
-0.101,0.0
-0.1008,0.0
-0.1006,0.0
-0.10039999999999999,-0.08
-0.10019999999999998,0.0
-0.1,0.0
-0.0998,0.0
-0.0996,-0.08
-0.09939999999999999,-0.08
-0.09919999999999998,-0.08
-0.099,0.0
-0.0988,0.0
-0.0986,0.0
-0.09839999999999999,0.0
-0.09819999999999998,-0.08
-0.098,-0.08
-0.0978,0.0
-0.09759999999999999,0.0
-0.09739999999999999,0.0
-0.09719999999999998,0.0
-0.097,0.0
-0.0968,0.0
-0.09659999999999999,0.0
-0.09639999999999999,-0.08
-0.09619999999999998,0.0
-0.096,0.0
-0.0958,0.0
-0.09559999999999999,0.0
-0.09539999999999998,0.0
-0.09519999999999998,0.0
-0.095,0.0
-0.0948,0.0
-0.09459999999999999,0.0
-0.09439999999999998,0.0
-0.0942,-0.08
-0.094,0.0
-0.0938,0.0
-0.09359999999999999,0.0
-0.09339999999999998,0.0
-0.0932,0.0
-0.093,0.0
-0.0928,0.0
-0.09259999999999999,0.0
-0.09239999999999998,0.0
-0.0922,0.0
-0.092,0.0
-0.09179999999999999,0.0
-0.09159999999999999,0.0
-0.09139999999999998,-0.08
-0.0912,-0.08
-0.091,0.0
-0.09079999999999999,-0.08
-0.09059999999999999,0.0
-0.09039999999999998,-0.08
-0.0902,-0.08
-0.09,-0.08
-0.08979999999999999,0.0
-0.08959999999999999,-0.08
-0.08939999999999998,0.0
-0.0892,0.0
-0.089,0.0
-0.08879999999999999,0.0
-0.08859999999999998,0.0
-0.08839999999999998,0.0
-0.0882,0.0
-0.088,-0.08
-0.08779999999999999,0.0
-0.08759999999999998,0.0
-0.0874,0.0
-0.0872,0.0
-0.087,0.0
-0.08679999999999999,0.0
-0.08659999999999998,-0.08
-0.0864,0.0
-0.0862,0.0
-0.086,-0.08
-0.08579999999999999,-0.08
-0.08559999999999998,0.0
-0.0854,0.0
-0.0852,-0.08
-0.08499999999999999,0.0
-0.08479999999999999,0.0
-0.08459999999999998,0.0
-0.0844,-0.08
-0.0842,0.0
-0.08399999999999999,-0.08
-0.08379999999999999,0.0
-0.08359999999999998,-0.08
-0.0834,0.0
-0.0832,0.0
-0.08299999999999999,-0.08
-0.08279999999999998,0.0
-0.08259999999999998,0.0
-0.0824,0.0
-0.0822,0.0
-0.08199999999999999,0.0
-0.08179999999999998,0.0
-0.08159999999999998,0.0
-0.0814,0.0
-0.0812,-0.08
-0.08099999999999999,0.0
-0.08079999999999998,0.0
-0.0806,0.0
-0.0804,0.0
-0.0802,-0.08
-0.07999999999999999,-0.08
-0.07979999999999998,-0.08
-0.0796,0.0
-0.0794,0.0
-0.07919999999999999,0.0
-0.07899999999999999,0.0
-0.07879999999999998,0.0
-0.0786,0.0
-0.0784,0.0
-0.07819999999999999,0.0
-0.07799999999999999,-0.08
-0.07779999999999998,-0.08
-0.0776,-0.08
-0.0774,0.0
-0.07719999999999999,0.0
-0.07699999999999999,0.0
-0.07679999999999998,0.0
-0.0766,0.0
-0.0764,0.0
-0.07619999999999999,0.08
-0.07599999999999998,0.0
-0.07579999999999998,0.0
-0.0756,-0.08
-0.0754,-0.08
-0.07519999999999999,0.0
-0.07499999999999998,0.0
-0.0748,0.0
-0.0746,-0.08
-0.0744,0.0
-0.07419999999999999,0.08
-0.07399999999999998,0.0
-0.0738,0.0
-0.0736,0.0
-0.07339999999999999,0.0
-0.07319999999999999,0.0
-0.07299999999999998,-0.08
-0.0728,0.0
-0.0726,0.0
-0.07239999999999999,0.0
-0.07219999999999999,0.0
-0.07199999999999998,0.0
-0.0718,0.0
-0.0716,0.0
-0.07139999999999999,-0.08
-0.07119999999999999,0.0
-0.07099999999999998,0.0
-0.0708,0.0
-0.0706,0.0
-0.07039999999999999,0.0
-0.07019999999999998,0.0
-0.06999999999999998,0.0
-0.0698,0.0
-0.0696,0.0
-0.06939999999999999,0.0
-0.06919999999999998,-0.08
-0.06899999999999998,0.0
-0.0688,0.0
-0.0686,-0.08
-0.06839999999999999,-0.08
-0.06819999999999998,0.0
-0.068,0.0
-0.0678,-0.08
-0.0676,0.0
-0.06739999999999999,-0.08
-0.06719999999999998,-0.08
-0.067,0.0
-0.0668,0.0
-0.06659999999999999,0.0
-0.06639999999999999,0.0
-0.06619999999999998,0.0
-0.066,0.0
-0.0658,0.0
-0.06559999999999999,-0.08
-0.06539999999999999,-0.08
-0.06519999999999998,-0.08
-0.065,0.0
-0.0648,0.0
-0.06459999999999999,0.0
-0.06439999999999999,0.0
-0.06419999999999998,0.0
-0.064,0.0
-0.0638,0.0
-0.06359999999999999,0.0
-0.06339999999999998,0.0
-0.06319999999999998,0.0
-0.063,0.0
-0.0628,0.0
-0.06259999999999999,0.0
-0.06239999999999998,0.0
-0.06219999999999998,0.0
-0.062,0.0
-0.061799999999999994,0.0
-0.06159999999999999,-0.08
-0.06139999999999998,0.0
-0.061200000000000004,0.0
-0.061,0.0
-0.06079999999999999,0.0
-0.06059999999999999,-0.08
-0.06039999999999998,0.0
-0.060200000000000004,0.0
-0.06,0.0
-0.05979999999999999,0.0
-0.059599999999999986,0.0
-0.05939999999999998,-0.08
-0.0592,0.0
-0.059,0.0
-0.05879999999999999,0.0
-0.058599999999999985,0.0
-0.05839999999999998,-0.08
-0.0582,0.0
-0.057999999999999996,0.0
-0.05779999999999999,0.0
-0.057599999999999985,0.0
-0.05739999999999998,0.0
-0.0572,0.0
-0.056999999999999995,0.0
-0.05679999999999999,0.0
-0.056599999999999984,0.0
-0.05639999999999998,0.0
-0.0562,0.0
-0.055999999999999994,0.0
-0.05579999999999999,0.0
-0.05559999999999998,-0.08
-0.05539999999999998,0.0
-0.0552,0.0
-0.05499999999999999,-0.08
-0.05479999999999999,0.0
-0.05459999999999998,-0.08
-0.054400000000000004,0.0
-0.0542,0.0
-0.05399999999999999,0.0
-0.05379999999999999,-0.08
-0.05359999999999998,0.0
-0.0534,0.0
-0.0532,0.0
-0.05299999999999999,-0.08
-0.052799999999999986,0.0
-0.05259999999999998,-0.08
-0.0524,0.0
-0.052199999999999996,0.0
-0.05199999999999999,0.0
-0.051799999999999985,-0.08
-0.05159999999999998,-0.08
-0.0514,-0.08
-0.051199999999999996,-0.08
-0.05099999999999999,0.0
-0.050799999999999984,0.0
-0.05059999999999998,-0.08
-0.0504,-0.08
-0.050199999999999995,0.0
-0.04999999999999999,0.0
-0.04979999999999998,0.0
-0.04959999999999998,-0.08
-0.0494,0.0
-0.049199999999999994,0.0
-0.04899999999999999,0.0
-0.04879999999999998,0.0
-0.04859999999999998,0.0
-0.0484,0.0
-0.04819999999999999,-0.08
-0.04799999999999999,-0.08
-0.04779999999999998,0.0
-0.0476,0.0
-0.0474,0.0
-0.04719999999999999,0.0
-0.046999999999999986,-0.08
-0.04679999999999998,0.0
-0.0466,0.0
-0.0464,0.0
-0.04619999999999999,-0.08
-0.045999999999999985,0.0
-0.04579999999999998,0.0
-0.0456,-0.08
-0.045399999999999996,-0.08
-0.04519999999999999,0.0
-0.044999999999999984,-0.08
-0.04479999999999998,0.0
-0.0446,-0.08
-0.044399999999999995,0.0
-0.04419999999999999,0.0
-0.043999999999999984,-0.08
-0.04379999999999998,0.0
-0.0436,0.0
-0.043399999999999994,0.0
-0.04319999999999999,0.0
-0.04299999999999998,0.0
-0.04279999999999998,-0.08
-0.0426,-0.08
-0.04239999999999999,0.0
-0.04219999999999999,0.0
-0.04199999999999998,0.0
-0.041800000000000004,0.0
-0.0416,0.0
-0.04139999999999999,0.0
-0.04119999999999999,0.0
-0.04099999999999998,-0.08
-0.0408,-0.08
-0.0406,0.0
-0.04039999999999999,0.0
-0.040199999999999986,0.0
-0.03999999999999998,0.0
-0.0398,-0.08
-0.039599999999999996,0.0
-0.03939999999999999,0.0
-0.039199999999999985,0.0
-0.03899999999999998,0.0
-0.0388,0.0
-0.038599999999999995,0.0
-0.03839999999999999,-0.08
-0.038199999999999984,0.0
-0.03799999999999998,0.0
-0.0378,0.0
-0.037599999999999995,-0.08
-0.03739999999999999,0.0
-0.03719999999999998,0.0
-0.03699999999999998,0.0
-0.0368,0.0
-0.036599999999999994,0.0
-0.03639999999999999,-0.08
-0.03619999999999998,0.0
-0.035999999999999976,0.0
-0.0358,-0.08
-0.03559999999999999,0.0
-0.03539999999999999,-0.08
-0.03519999999999998,0.0
-0.035,0.0
-0.0348,0.0
-0.03459999999999999,0.0
-0.034399999999999986,0.0
-0.03419999999999998,0.0
-0.034,0.0
-0.0338,0.0
-0.03359999999999999,0.0
-0.033399999999999985,0.08
-0.03319999999999998,0.0
-0.033,0.0
-0.032799999999999996,0.0
-0.03259999999999999,-0.08
-0.032399999999999984,0.0
-0.03219999999999998,0.0
-0.032,0.0
-0.031799999999999995,0.0
-0.03159999999999999,0.0
-0.031399999999999983,-0.08
-0.031199999999999978,0.0
-0.031,0.0
-0.030799999999999994,0.0
-0.03059999999999999,-0.08
-0.030399999999999983,0.0
-0.030199999999999977,0.0
-0.03,0.0
-0.029799999999999993,0.0
-0.029599999999999987,0.0
-0.02939999999999998,0.0
-0.029199999999999976,0.0
-0.028999999999999998,-0.08
-0.028799999999999992,0.0
-0.028599999999999987,-0.08
-0.02839999999999998,0.0
-0.028200000000000003,0.0
-0.027999999999999997,0.0
-0.02779999999999999,-0.08
-0.027599999999999986,0.0
-0.02739999999999998,-0.08
-0.027200000000000002,0.0
-0.026999999999999996,0.0
-0.02679999999999999,0.0
-0.026599999999999985,0.0
-0.02639999999999998,0.0
-0.0262,-0.08
-0.025999999999999995,0.0
-0.02579999999999999,-0.08
-0.025599999999999984,0.0
-0.025399999999999978,0.0
-0.0252,0.0
-0.024999999999999994,0.0
-0.02479999999999999,0.0
-0.024599999999999983,0.0
-0.024399999999999977,0.0
-0.0242,0.0
-0.023999999999999994,0.0
-0.023799999999999988,-0.08
-0.023599999999999982,0.0
-0.023399999999999976,0.0
-0.0232,0.0
-0.022999999999999993,-0.08
-0.022799999999999987,0.0
-0.02259999999999998,0.0
-0.022399999999999975,0.0
-0.022199999999999998,0.0
-0.021999999999999992,-0.08
-0.021799999999999986,0.0
-0.02159999999999998,-0.08
-0.021400000000000002,-0.08
-0.021199999999999997,-0.08
-0.02099999999999999,0.0
-0.020799999999999985,0.0
-0.02059999999999998,0.0
-0.0204,0.0
-0.020199999999999996,0.0
-0.01999999999999999,0.0
-0.019799999999999984,0.0
-0.01959999999999998,0.0
-0.0194,0.0
-0.019199999999999995,0.0
-0.01899999999999999,0.0
-0.018799999999999983,0.0
-0.018599999999999978,0.0
-0.0184,0.0
-0.018199999999999994,0.0
-0.017999999999999988,0.0
-0.017799999999999983,0.08
-0.017599999999999977,0.0
-0.0174,0.0
-0.017199999999999993,0.0
-0.016999999999999987,0.0
-0.01679999999999998,0.0
-0.016599999999999976,0.0
-0.016399999999999998,0.0
-0.016199999999999992,0.0
-0.015999999999999986,0.0
-0.01579999999999998,-0.08
-0.015599999999999975,-0.08
-0.015399999999999997,0.0
-0.015199999999999991,0.0
-0.014999999999999986,0.0
-0.01479999999999998,0.0
-0.014600000000000002,0.0
-0.014399999999999996,-0.08
-0.01419999999999999,0.0
-0.013999999999999985,0.0
-0.013799999999999979,0.0
-0.013600000000000001,0.0
-0.013399999999999995,0.0
-0.01319999999999999,0.0
-0.012999999999999984,0.0
-0.012799999999999978,0.0
-0.0126,0.0
-0.012399999999999994,-0.08
-0.012199999999999989,0.0
-0.011999999999999983,-0.08
-0.011799999999999977,0.0
-0.0116,-0.08
-0.011399999999999993,0.0
-0.011199999999999988,0.0
-0.010999999999999982,0.0
-0.010799999999999976,0.0
