Time (s),Voltage (V)
3.1596e-05,8.56
3.16e-05,8.56
3.1604e-05,8.64
3.1608e-05,8.48
3.1612e-05,8.64
3.1616e-05,8.56
3.162e-05,8.56
3.1624e-05,8.64
3.1628e-05,8.48
3.1632e-05,8.56
3.1636e-05,8.64
3.164e-05,8.56
3.1644e-05,8.56
3.1648e-05,8.56
3.1652e-05,8.56
3.1655999999999996e-05,8.64
3.166e-05,8.64
3.1664e-05,8.56
3.1668e-05,8.56
3.1672e-05,8.56
3.1676e-05,8.56
3.168e-05,8.64
3.1684e-05,8.72
3.1688e-05,8.56
3.1692e-05,8.56
3.1695999999999996e-05,8.56
3.17e-05,8.56
3.1704e-05,8.56
3.1708e-05,8.64
3.1712e-05,8.56
3.1716e-05,8.56
3.172e-05,8.56
3.1723999999999996e-05,8.56
3.1728e-05,8.64
3.1732e-05,8.64
3.1736e-05,8.64
3.174e-05,8.48
3.1744e-05,8.64
3.1748e-05,8.64
3.1752e-05,8.56
3.1756e-05,8.48
3.176e-05,8.64
3.1763999999999996e-05,8.56
3.1768e-05,8.56
3.1772e-05,8.48
3.1776e-05,8.56
3.178e-05,8.56
3.1784e-05,8.48
3.1788e-05,8.64
3.1791999999999996e-05,8.56
3.1796e-05,8.56
3.18e-05,8.48
3.1804e-05,8.64
3.1808e-05,8.48
3.1812e-05,8.56
3.1816e-05,8.56
3.182e-05,8.56
3.1824e-05,8.56
3.1828e-05,8.56
3.1831999999999996e-05,8.64
3.1836e-05,8.56
3.184e-05,8.48
3.1844e-05,8.56
3.1848e-05,8.56
3.1852e-05,8.48
3.1856e-05,8.56
3.1859999999999997e-05,8.64
3.1864e-05,8.64
3.1868e-05,8.64
3.1872e-05,8.56
3.1876e-05,8.56
3.188e-05,8.56
3.1884e-05,8.56
3.1888e-05,8.56
3.1892e-05,8.48
3.1896e-05,8.48
3.1899999999999996e-05,8.64
3.1904e-05,8.64
3.1908e-05,8.56
3.1912e-05,8.64
3.1916e-05,8.56
3.192e-05,8.56
3.1924e-05,8.64
3.1927999999999997e-05,8.56
3.1932e-05,8.48
3.1936e-05,8.48
3.194e-05,8.64
3.1944e-05,8.56
3.1948e-05,8.56
3.1952e-05,8.56
3.1956e-05,8.56
3.196e-05,8.48
3.1964e-05,8.64
3.1967999999999996e-05,8.56
3.1972e-05,8.56
3.1976e-05,8.56
3.198e-05,8.48
3.1984e-05,8.56
3.1988e-05,8.56
3.1992e-05,8.56
3.1995999999999997e-05,8.56
3.2e-05,8.56
3.2004e-05,8.64
3.2008e-05,8.56
3.2012e-05,8.56
3.2016e-05,8.48
3.202e-05,8.56
3.2024e-05,8.56
3.2028e-05,8.56
3.2032e-05,8.56
3.2035999999999996e-05,8.56
3.204e-05,8.64
3.2044e-05,8.48
3.2048e-05,8.56
3.2052e-05,8.48
3.2056e-05,8.48
3.206e-05,8.48
3.2063999999999997e-05,8.56
3.2068e-05,8.64
3.2072e-05,8.56
3.2076e-05,8.64
3.208e-05,8.56
3.2084e-05,8.56
3.2088e-05,8.56
3.2092e-05,8.56
3.2096e-05,8.56
3.21e-05,8.64
3.2103999999999996e-05,8.56
3.2108e-05,8.56
3.2112e-05,8.56
3.2116e-05,8.56
3.212e-05,8.56
3.2124e-05,8.56
3.2128e-05,8.56
3.2131999999999997e-05,8.56
3.2136e-05,8.56
3.214e-05,8.56
3.2144e-05,8.64
3.2148e-05,8.48
3.2152e-05,8.56
3.2156e-05,8.56
3.216e-05,8.64
3.2164e-05,8.56
3.2168e-05,8.64
3.2171999999999996e-05,8.56
3.2176e-05,8.48
3.218e-05,8.56
3.2184e-05,8.56
3.2188e-05,8.56
3.2192e-05,8.56
3.2196e-05,8.56
3.22e-05,8.48
3.2204e-05,8.56
3.2208e-05,8.48
3.2212e-05,8.56
3.2216e-05,8.56
3.222e-05,8.56
3.2224e-05,8.48
3.2228e-05,8.56
3.2232e-05,8.56
3.2236e-05,8.56
3.2239999999999996e-05,8.56
3.2244e-05,8.56
3.2248e-05,8.56
3.2252e-05,8.56
3.2256e-05,8.56
3.226e-05,8.56
3.2264e-05,8.56
3.2268e-05,8.56
3.2272e-05,8.56
3.2276e-05,8.56
3.228e-05,8.56
3.2284e-05,8.56
3.2288e-05,8.56
3.2292e-05,8.48
3.2296e-05,8.48
3.23e-05,8.56
3.2304e-05,8.56
3.2307999999999996e-05,8.56
3.2312e-05,8.56
3.2316e-05,8.56
3.232e-05,8.48
3.2324e-05,8.56
3.2328e-05,8.64
3.2332e-05,8.64
3.2336e-05,8.64
3.234e-05,8.56
3.2344e-05,8.56
3.2348e-05,8.56
3.2352e-05,8.56
3.2356e-05,8.56
3.236e-05,8.56
3.2364e-05,8.56
3.2368e-05,8.56
3.2372e-05,8.56
3.2375999999999996e-05,8.56
3.238e-05,8.56
3.2384e-05,8.64
3.2388e-05,8.56
3.2392e-05,8.56
3.2396e-05,8.48
3.24e-05,8.56
3.2404e-05,8.56
3.2408e-05,8.56
3.2412e-05,8.56
3.2415999999999996e-05,8.48
3.242e-05,8.56
3.2424e-05,8.48
3.2428e-05,8.56
3.2432e-05,8.64
3.2436e-05,8.56
3.244e-05,8.64
3.2443999999999996e-05,8.56
3.2448e-05,8.56
3.2452e-05,8.56
3.2456e-05,8.56
3.246e-05,8.56
3.2464e-05,8.56
3.2468e-05,8.56
3.2472e-05,8.56
3.2476e-05,8.56
3.248e-05,8.56
3.2483999999999996e-05,8.56
3.2488e-05,8.56
3.2492e-05,8.56
3.2496e-05,8.56
3.25e-05,8.48
3.2504e-05,8.56
3.2508e-05,8.56
3.2511999999999996e-05,8.56
3.2516e-05,8.56
3.252e-05,8.56
3.2524e-05,8.48
3.2528e-05,8.56
3.2532e-05,8.56
3.2536e-05,8.56
3.254e-05,8.56
3.2544e-05,8.56
3.2548e-05,8.64
3.2551999999999996e-05,8.64
3.2556e-05,8.56
3.256e-05,8.56
3.2564e-05,8.4
3.2568e-05,8.56
3.2572e-05,8.56
3.2576e-05,8.56
3.2579999999999996e-05,8.48
3.2584e-05,8.56
3.2588e-05,8.48
3.2592e-05,8.56
3.2596e-05,8.56
3.26e-05,8.64
3.2604e-05,8.64
3.2608e-05,8.64
3.2612e-05,8.56
3.2616e-05,8.56
3.2619999999999996e-05,8.56
3.2624e-05,8.56
3.2628e-05,8.56
3.2632e-05,8.56
3.2636e-05,8.56
3.264e-05,8.56
3.2644e-05,8.64
3.2647999999999996e-05,8.64
3.2652e-05,8.56
3.2656e-05,8.56
3.266e-05,8.56
3.2664e-05,8.64
3.2668e-05,8.48
3.2672e-05,8.56
3.2676e-05,8.56
3.268e-05,8.56
3.2684e-05,8.72
3.2687999999999996e-05,8.56
3.2692e-05,8.56
3.2696e-05,8.56
3.27e-05,8.56
3.2704e-05,8.56
3.2708e-05,8.64
3.2712e-05,8.64
3.2715999999999996e-05,8.48
3.272e-05,8.56
3.2724e-05,8.48
3.2728e-05,8.56
3.2732e-05,8.64
3.2736e-05,8.56
3.274e-05,8.48
3.2744e-05,8.48
3.2748e-05,8.48
3.2752e-05,8.48
3.2755999999999996e-05,8.56
3.276e-05,8.56
3.2764e-05,8.56
3.2768e-05,8.56
3.2772e-05,8.56
3.2776e-05,8.48
3.278e-05,8.56
3.2783999999999996e-05,8.56
3.2788e-05,8.64
3.2792e-05,8.56
3.2796e-05,8.56
3.28e-05,8.56
3.2804e-05,8.56
3.2808e-05,8.64
3.2812e-05,8.56
3.2816e-05,8.56
3.282e-05,8.48
3.2823999999999996e-05,8.56
3.2828e-05,8.72
3.2832e-05,8.56
3.2836e-05,8.48
3.284e-05,8.56
3.2844e-05,8.48
3.2848e-05,8.64
3.2851999999999996e-05,8.56
3.2856e-05,8.48
3.286e-05,8.56
3.2864e-05,8.56
3.2868e-05,8.56
3.2872e-05,8.64
3.2876e-05,8.48
3.288e-05,8.48
3.2884e-05,8.56
3.2888e-05,8.48
3.2891999999999996e-05,8.56
3.2896e-05,8.48
3.29e-05,8.56
3.2904e-05,8.56
3.2908e-05,8.48
3.2912e-05,8.64
3.2916e-05,8.48
3.2919999999999997e-05,8.64
3.2924e-05,8.48
3.2928e-05,8.56
3.2932e-05,8.56
3.2936e-05,8.56
3.294e-05,8.48
3.2944e-05,8.56
3.2948e-05,8.48
3.2952e-05,8.48
3.2956e-05,8.56
3.2959999999999996e-05,8.56
3.2964e-05,8.48
3.2968e-05,8.48
3.2972e-05,8.56
3.2976e-05,8.64
3.298e-05,8.48
3.2984e-05,8.56
3.2987999999999997e-05,8.64
3.2992e-05,8.56
3.2996e-05,8.56
3.3e-05,8.56
3.3004e-05,8.56
3.3008e-05,8.64
3.3012e-05,8.56
3.3016e-05,8.64
3.302e-05,8.56
3.3024e-05,8.48
3.3027999999999996e-05,8.56
3.3032e-05,8.48
3.3036e-05,8.48
3.304e-05,8.56
3.3044e-05,8.56
3.3048e-05,8.56
3.3052e-05,8.48
3.3055999999999997e-05,8.56
3.306e-05,8.48
3.3064e-05,8.56
3.3068e-05,8.56
3.3072e-05,8.48
3.3076e-05,8.56
3.308e-05,8.56
3.3084e-05,8.56
3.3088e-05,8.48
3.3092e-05,8.56
3.3095999999999996e-05,8.64
3.31e-05,8.48
3.3104e-05,8.56
3.3108e-05,8.48
3.3112e-05,8.56
3.3116e-05,8.56
3.312e-05,8.64
3.3123999999999997e-05,8.64
3.3128e-05,8.56
3.3132e-05,8.48
3.3136e-05,8.56
3.314e-05,8.48
3.3144e-05,8.56
3.3148e-05,8.56
3.3152e-05,8.56
3.3156e-05,8.56
3.316e-05,8.56
3.3163999999999996e-05,8.56
3.3168e-05,8.48
3.3172e-05,8.48
3.3176e-05,8.56
3.318e-05,8.56
3.3184e-05,8.48
3.3188e-05,8.56
3.3192e-05,8.56
3.3196e-05,8.56
3.32e-05,8.56
3.3204e-05,8.56
3.3208e-05,8.48
3.3212e-05,8.56
3.3216e-05,8.48
3.322e-05,8.48
3.3224e-05,8.56
3.3228e-05,8.56
3.3231999999999996e-05,8.64
3.3236e-05,8.64
3.324e-05,8.56
3.3244e-05,8.48
3.3248e-05,8.56
3.3252e-05,8.48
3.3256e-05,8.56
3.326e-05,8.48
3.3264e-05,8.56
3.3268e-05,8.56
3.3272e-05,8.48
3.3276e-05,8.48
3.328e-05,8.64
3.3284e-05,8.56
3.3288e-05,8.48
3.3292e-05,8.48
3.3296e-05,8.56
3.3299999999999996e-05,8.56
3.3304e-05,8.48
3.3308e-05,8.56
3.3312e-05,8.48
3.3316e-05,8.56
3.332e-05,8.48
3.3324e-05,8.56
3.3328e-05,8.64
3.3332e-05,8.48
3.3336e-05,8.56
3.334e-05,8.56
3.3344e-05,8.64
3.3348e-05,8.56
3.3352e-05,8.56
3.3356e-05,8.64
3.336e-05,8.56
3.3364e-05,8.56
3.3367999999999996e-05,8.56
3.3372e-05,8.56
3.3376e-05,8.56
3.338e-05,8.64
3.3384e-05,8.56
3.3388e-05,8.48
3.3392e-05,8.56
3.3396e-05,8.56
3.34e-05,8.48
3.3404e-05,8.56
3.3408e-05,8.56
3.3412e-05,8.48
3.3416e-05,8.56
3.342e-05,8.56
3.3424e-05,8.48
3.3428e-05,8.64
3.3432e-05,8.56
3.3435999999999996e-05,8.48
3.344e-05,8.48
3.3444e-05,8.64
3.3448e-05,8.48
3.3452e-05,8.56
3.3456e-05,8.56
3.346e-05,8.56
3.3464e-05,8.48
3.3468e-05,8.48
3.3472e-05,8.4
3.3476e-05,8.64
3.348e-05,8.56
3.3484e-05,8.56
3.3488e-05,8.56
3.3492e-05,8.48
3.3496e-05,8.64
3.35e-05,8.48
3.3503999999999996e-05,8.56
3.3508e-05,8.64
3.3512e-05,8.48
3.3516e-05,8.48
3.352e-05,8.48
3.3524e-05,8.48
3.3528e-05,8.56
3.3532e-05,8.56
3.3536e-05,8.56
3.354e-05,8.48
3.3544e-05,8.64
3.3548e-05,8.48
3.3552e-05,8.56
3.3556e-05,8.48
3.356e-05,8.72
3.3564e-05,8.48
3.3568e-05,8.56
3.3571999999999996e-05,8.64
3.3576e-05,8.64
3.358e-05,8.56
3.3584e-05,8.64
3.3588e-05,8.4
3.3592e-05,8.56
3.3596e-05,8.56
3.36e-05,8.56
3.3604e-05,8.56
3.3608e-05,8.56
3.3612e-05,8.56
3.3616e-05,8.56
3.362e-05,8.56
3.3624e-05,8.56
3.3628e-05,8.56
3.3632e-05,8.56
3.3636e-05,8.48
3.3639999999999996e-05,8.56
3.3644e-05,8.56
3.3648e-05,8.64
3.3652e-05,8.56
3.3656e-05,8.48
3.366e-05,8.56
3.3664e-05,8.64
3.3668e-05,8.48
3.3672e-05,8.56
3.3676e-05,8.56
3.368e-05,8.56
3.3684e-05,8.64
3.3688e-05,8.56
3.3692e-05,8.56
3.3696e-05,8.56
3.37e-05,8.56
3.3704e-05,8.56
3.3707999999999996e-05,8.56
3.3712e-05,8.64
3.3716e-05,8.56
3.372e-05,8.48
3.3724e-05,8.56
3.3728e-05,8.48
3.3732e-05,8.56
3.3736e-05,8.56
3.374e-05,8.64
3.3744e-05,8.48
3.3748e-05,8.56
3.3752e-05,8.56
3.3756e-05,8.48
3.376e-05,8.48
3.3764e-05,8.48
3.3768e-05,8.56
3.3772e-05,8.56
3.3775999999999996e-05,8.56
3.378e-05,8.64
3.3784e-05,8.56
3.3788e-05,8.64
3.3792e-05,8.56
3.3796e-05,8.48
3.38e-05,8.56
3.3804e-05,8.56
3.3808e-05,8.56
3.3812e-05,8.48
3.3816e-05,8.56
3.382e-05,8.56
3.3824e-05,8.48
3.3828e-05,8.56
3.3832e-05,8.56
3.3836e-05,8.48
3.384e-05,8.48
3.3843999999999996e-05,8.56
3.3848e-05,8.48
3.3852e-05,8.64
3.3856e-05,8.48
3.386e-05,8.56
3.3864e-05,8.48
3.3868e-05,8.48
3.3872e-05,8.56
3.3876e-05,8.56
3.388e-05,8.48
3.3884e-05,8.56
3.3888e-05,8.48
3.3892e-05,8.48
3.3896e-05,8.56
3.39e-05,8.56
3.3904e-05,8.56
3.3908e-05,8.56
3.3911999999999997e-05,8.56
3.3916e-05,8.56
3.392e-05,8.56
3.3924e-05,8.48
3.3928e-05,8.48
3.3932e-05,8.56
3.3936e-05,8.48
3.394e-05,8.48
3.3944e-05,8.56
3.3948e-05,8.48
3.3952e-05,8.56
3.3956e-05,8.56
3.396e-05,8.56
3.3964e-05,8.56
3.3968e-05,8.56
3.3972e-05,8.56
3.3976e-05,8.64
3.3979999999999997e-05,8.56
3.3984e-05,8.56
3.3988e-05,8.56
3.3992e-05,8.56
3.3996e-05,8.56
3.4e-05,8.56
3.4004e-05,8.48
3.4008e-05,8.56
3.4012e-05,8.48
3.4016e-05,8.48
3.402e-05,8.56
3.4024e-05,8.48
3.4028e-05,8.56
3.4032e-05,8.64
3.4036e-05,8.56
3.404e-05,8.48
3.4044e-05,8.48
3.4047999999999997e-05,8.64
3.4052e-05,8.56
3.4056e-05,8.56
3.406e-05,8.56
3.4064e-05,8.48
3.4068e-05,8.56
3.4072e-05,8.64
3.4076e-05,8.56
3.408e-05,8.56
3.4084e-05,8.56
3.4088e-05,8.64
3.4092e-05,8.48
3.4096e-05,8.56
3.41e-05,8.48
3.4104e-05,8.56
3.4108e-05,8.56
3.4112e-05,8.48
3.4115999999999997e-05,8.56
3.412e-05,8.56
3.4124e-05,8.48
3.4128e-05,8.56
3.4132e-05,8.48
3.4136e-05,8.56
3.414e-05,8.48
3.4144e-05,8.56
3.4148e-05,8.56
3.4152e-05,8.56
3.4156e-05,8.48
3.416e-05,8.64
3.4164e-05,8.48
3.4168e-05,8.48
3.4172e-05,8.56
3.4176e-05,8.56
3.418e-05,8.56
3.4184e-05,8.56
3.4188e-05,8.56
3.4192e-05,8.48
3.4196e-05,8.56
3.42e-05,8.64
3.4204e-05,8.48
3.4208e-05,8.56
3.4212e-05,8.56
3.4216e-05,8.56
3.422e-05,8.56
3.4224e-05,8.48
3.4228e-05,8.48
3.4232e-05,8.48
3.4236e-05,8.56
3.424e-05,8.56
3.4244e-05,8.48
3.4248e-05,8.56
3.4252e-05,8.64
3.4256e-05,8.48
3.426e-05,8.56
3.4264e-05,8.48
3.4268e-05,8.56
3.4272e-05,8.48
3.4276e-05,8.48
3.428e-05,8.48
3.4284e-05,8.56
3.4288e-05,8.48
3.4292e-05,8.48
3.4296e-05,8.56
3.43e-05,8.48
3.4304e-05,8.48
3.4308e-05,8.56
3.4312e-05,8.48
3.4316e-05,8.56
3.432e-05,8.56
3.4324e-05,8.56
3.4328e-05,8.56
3.4332e-05,8.56
3.4336e-05,8.48
3.434e-05,8.56
3.4344e-05,8.48
3.4348e-05,8.56
3.4352e-05,8.48
3.4356e-05,8.56
3.436e-05,8.48
3.4364e-05,8.48
3.4368e-05,8.56
3.4372e-05,8.56
3.4376e-05,8.56
3.438e-05,8.56
3.4384e-05,8.56
3.4388e-05,8.56
3.4392e-05,8.56
3.4396e-05,8.48
3.44e-05,8.48
3.4404e-05,8.56
3.4408e-05,8.48
3.4412e-05,8.48
3.4416e-05,8.48
3.442e-05,8.64
3.4424e-05,8.56
3.4428e-05,8.56
3.4432e-05,8.56
3.4436e-05,8.56
3.444e-05,8.48
3.4444e-05,8.56
3.4448e-05,8.56
3.4452e-05,8.56
3.4456e-05,8.56
3.446e-05,8.48
3.4464e-05,8.56
3.4467999999999996e-05,8.56
3.4472e-05,8.56
3.4476e-05,8.56
3.448e-05,8.56
3.4484e-05,8.56
3.4488e-05,8.56
3.4492e-05,8.48
3.4496e-05,8.48
3.45e-05,8.56
3.4504e-05,8.48
3.4508e-05,8.56
3.4512e-05,8.56
3.4516e-05,8.64
3.452e-05,8.48
3.4524e-05,8.56
3.4528e-05,8.48
3.4532e-05,8.56
3.4535999999999996e-05,8.48
3.454e-05,8.56
3.4544e-05,8.56
3.4548e-05,8.48
3.4552e-05,8.48
3.4556e-05,8.48
3.456e-05,8.48
3.4563999999999996e-05,8.56
3.4568e-05,8.56
3.4572e-05,8.56
3.4576e-05,8.48
3.458e-05,8.48
3.4584e-05,8.48
3.4588e-05,8.48
3.4592e-05,8.56
3.4596e-05,8.56
3.46e-05,8.56
3.4603999999999996e-05,8.56
3.4608e-05,8.56
3.4612e-05,8.48
3.4616e-05,8.64
3.462e-05,8.64
3.4624e-05,8.56
3.4628e-05,8.48
3.4631999999999996e-05,8.56
3.4636e-05,8.48
3.464e-05,8.48
3.4644e-05,8.56
3.4648e-05,8.48
3.4652e-05,8.48
3.4656e-05,8.48
3.466e-05,8.48
3.4664e-05,8.48
3.4668e-05,8.48
3.4671999999999996e-05,8.56
3.4676e-05,8.56
3.468e-05,8.56
3.4684e-05,8.56
3.4688e-05,8.4
3.4692e-05,8.56
3.4696e-05,8.48
3.47e-05,8.48
3.4704e-05,8.56
3.4708e-05,8.56
3.4712e-05,8.48
3.4716e-05,8.56
3.472e-05,8.56
3.4724e-05,8.56
3.4728e-05,8.56
3.4732e-05,8.48
3.4736e-05,8.56
3.4739999999999996e-05,8.56
3.4744e-05,8.56
3.4748e-05,8.56
3.4752e-05,8.48
3.4756e-05,8.56
3.476e-05,8.48
3.4764e-05,8.48
3.4768e-05,8.48
3.4772e-05,8.48
3.4776e-05,8.56
3.478e-05,8.48
3.4784e-05,8.56
3.4788e-05,8.56
3.4792e-05,8.56
3.4796e-05,8.48
3.48e-05,8.48
3.4804e-05,8.48
3.4807999999999996e-05,8.48
3.4812e-05,8.56
3.4816e-05,8.48
3.482e-05,8.56
3.4824e-05,8.48
3.4828e-05,8.48
3.4832e-05,8.56
3.4836e-05,8.56
3.484e-05,8.56
3.4844e-05,8.56
3.4848e-05,8.56
3.4852e-05,8.56
3.4856e-05,8.56
3.486e-05,8.56
3.4864e-05,8.56
3.4868e-05,8.48
3.4872e-05,8.56
3.4875999999999996e-05,8.48
3.488e-05,8.56
3.4884e-05,8.48
3.4888e-05,8.64
3.4892e-05,8.56
3.4896e-05,8.48
3.49e-05,8.64
3.4904e-05,8.48
3.4908e-05,8.48
3.4912e-05,8.48
3.4916e-05,8.48
3.492e-05,8.56
3.4924e-05,8.56
3.4928e-05,8.56
3.4932e-05,8.48
3.4936e-05,8.56
3.494e-05,8.56
3.4943999999999996e-05,8.48
3.4948e-05,8.56
3.4952e-05,8.56
3.4956e-05,8.56
3.496e-05,8.56
3.4964e-05,8.56
3.4968e-05,8.48
3.4972e-05,8.48
3.4976e-05,8.48
3.498e-05,8.4
3.4984e-05,8.64
3.4988e-05,8.56
3.4992e-05,8.56
3.4996e-05,7.68
3.5e-05,6.640000000000001
3.5004e-05,6.0
3.5008e-05,5.6000000000000005
3.5011999999999996e-05,5.5200000000000005
3.5016e-05,5.44
3.502e-05,5.36
3.5024e-05,5.36
3.5028e-05,5.44
3.5032e-05,5.36
3.5036e-05,5.36
3.504e-05,5.36
3.5044e-05,5.28
3.5048e-05,5.5200000000000005
3.5052e-05,6.0
3.5056e-05,6.0
3.506e-05,5.92
3.5064e-05,5.68
3.5068e-05,5.5200000000000005
3.5072e-05,5.5200000000000005
3.5076e-05,5.44
3.5079999999999996e-05,5.5200000000000005
3.5084e-05,5.44
3.5088e-05,5.44
3.5092e-05,5.44
3.5096e-05,5.5200000000000005
3.51e-05,5.36
3.5104e-05,5.28
3.5108e-05,5.28
3.5112e-05,5.5200000000000005
3.5116e-05,5.44
3.512e-05,5.5200000000000005
3.5124e-05,5.5200000000000005
3.5128e-05,5.5200000000000005
3.5132e-05,5.5200000000000005
3.5136e-05,5.5200000000000005
3.514e-05,5.44
3.5144e-05,5.5200000000000005
3.5147999999999996e-05,5.5200000000000005
3.5152e-05,5.44
3.5156e-05,5.44
3.516e-05,5.5200000000000005
3.5164e-05,5.44
3.5168e-05,5.36
3.5172e-05,5.44
3.5176e-05,5.44
3.518e-05,5.5200000000000005
3.5184e-05,5.5200000000000005
3.5188e-05,5.36
3.5192e-05,5.36
3.5196e-05,5.5200000000000005
3.52e-05,5.44
3.5204e-05,5.5200000000000005
3.5208e-05,5.5200000000000005
3.5212e-05,5.5200000000000005
3.5215999999999996e-05,5.5200000000000005
3.522e-05,5.44
3.5224e-05,5.5200000000000005
3.5228e-05,5.44
3.5232e-05,5.5200000000000005
3.5236e-05,5.5200000000000005
3.524e-05,5.44
3.5244e-05,5.36
3.5248e-05,5.5200000000000005
3.5252e-05,5.44
3.5256e-05,5.44
3.526e-05,5.44
3.5264e-05,5.5200000000000005
3.5268e-05,5.5200000000000005
3.5272e-05,5.5200000000000005
3.5276e-05,5.5200000000000005
3.528e-05,5.5200000000000005
3.5283999999999996e-05,5.5200000000000005
3.5288e-05,5.5200000000000005
3.5292e-05,5.44
3.5296e-05,5.5200000000000005
3.53e-05,5.44
3.5304e-05,5.5200000000000005
3.5308e-05,5.5200000000000005
3.5312e-05,5.44
3.5316e-05,5.6000000000000005
3.532e-05,5.44
3.5324e-05,5.5200000000000005
3.5328e-05,5.5200000000000005
3.5332e-05,5.44
3.5336e-05,5.5200000000000005
3.534e-05,5.44
3.5344e-05,5.36
3.5348e-05,5.44
3.5351999999999996e-05,5.36
3.5356e-05,5.44
3.536e-05,5.5200000000000005
3.5364e-05,5.44
3.5368e-05,5.36
3.5372e-05,5.5200000000000005
3.5376e-05,5.5200000000000005
3.538e-05,5.44
3.5384e-05,5.5200000000000005
3.5388e-05,5.44
3.5392e-05,5.36
